date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	160
1984-12-01	171
1985-03-01	194
1985-06-01	211
1985-09-01	235
1985-12-01	228
1986-03-01	228
1986-06-01	243
1986-09-01	234
1986-12-01	261
1987-03-01	236
1987-06-01	258
1987-09-01	251
1987-12-01	263
1988-03-01	275
1988-06-01	288
1988-09-01	310
1988-12-01	308
1989-03-01	331
1989-06-01	355
1989-09-01	296
1989-12-01	283
1990-03-01	302
1990-06-01	317
1990-09-01	236
1990-12-01	258
1991-03-01	207
1991-06-01	203
1991-09-01	262
1991-12-01	213
1992-03-01	282
1992-06-01	242
1992-09-01	224
1992-12-01	255
1993-03-01	218
1993-06-01	212
1993-09-01	229
1993-12-01	207
1994-03-01	203
1994-06-01	287
1994-09-01	241
1994-12-01	266
1995-03-01	316
1995-06-01	328
1995-09-01	279
1995-12-01	261
1996-03-01	293
1996-06-01	293
1996-09-01	322
1996-12-01	332
1997-03-01	329
1997-06-01	335
1997-09-01	338
1997-12-01	294
1998-03-01	289
1998-06-01	329
1998-09-01	264
1998-12-01	233
1999-03-01	275
1999-06-01	289
1999-09-01	278
1999-12-01	288
2000-03-01	278
2000-06-01	354
2000-09-01	303
2000-12-01	300
2001-03-01	310
2001-06-01	327
2001-09-01	344
2001-12-01	286
2002-03-01	455
2002-06-01	512
2002-09-01	399
2002-12-01	441
2003-03-01	395
2003-06-01	390
2003-09-01	407
2003-12-01	390
2004-03-01	476
2004-06-01	468
2004-09-01	534
2004-12-01	567
2005-03-01	511
2005-06-01	594
2005-09-01	623
2005-12-01	658
2006-03-01	625
2006-06-01	568
2006-09-01	418
2006-12-01	517
2007-03-01	610
2007-06-01	669
2007-09-01	623
2007-12-01	683
2008-03-01	689
2008-06-01	827
2008-09-01	833
2008-12-01	853
2009-03-01	759
2009-06-01	761
2009-09-01	652
2009-12-01	625
2010-03-01	566
2010-06-01	604
2010-09-01	607
2010-12-01	653
2011-03-01	646
2011-06-01	698
2011-09-01	741
2011-12-01	728
2012-03-01	664
2012-06-01	739
2012-09-01	621
2012-12-01	616
2013-03-01	615
2013-06-01	595
2013-09-01	599
2013-12-01	619
2014-03-01	613
2014-06-01	560
2014-09-01	626
2014-12-01	616
2015-03-01	589
2015-06-01	642
2015-09-01	625
2015-12-01	598
2016-03-01	565
2016-06-01	573
2016-09-01	588
2016-12-01	590
2017-03-01	631
2017-06-01	666
2017-09-01	700
2017-12-01	839
2018-03-01	714
2018-06-01	750
2018-09-01	751
2018-12-01	787
2019-03-01	811
2019-06-01	800
2019-09-01	841
2019-12-01	732
2020-03-01	807
2020-06-01	768
2020-09-01	741
2020-12-01	814
2021-03-01	910
2021-06-01	882
2021-09-01	1072
2021-12-01	947
2022-03-01	955
2022-06-01	980
2022-09-01	1049
2022-12-01	1077
2023-03-01	1020
2023-06-01	1092
2023-09-01	1092
2023-12-01	1059
2024-03-01	1144
2024-06-01	1108
2024-09-01	1109
2024-12-01	1083
2025-03-01	1021
2025-06-01	1069
2025-09-01	1075
