date	value
1960-06-01	211
1961-06-01	415
1962-06-01	-106
1963-06-01	221
1964-06-01	186
1965-06-01	441
1966-06-01	190
1967-06-01	163
1968-06-01	292
1969-06-01	294
1970-06-01	425
1971-06-01	480
1972-06-01	155
1973-06-01	-108
1974-06-01	590
1975-06-01	662
1976-06-01	25
1977-06-01	1213
1978-06-01	-42
1979-06-01	335
1980-06-01	1146
1981-06-01	634
1982-06-01	698
1983-06-01	-2218
1984-06-01	-411
1985-06-01	2122
1986-06-01	1356
1987-06-01	-1292
1988-06-01	1251
1989-06-01	3170
1990-06-01	3095
1991-06-01	-2248
1992-06-01	-1804
1993-06-01	444
1994-06-01	1421
1995-06-01	5345
1996-06-01	2861
1997-06-01	6599
1998-06-01	1755
1999-06-01	5137
2000-06-01	2275
2001-06-01	1726
2002-06-01	738
2003-06-01	-217
2004-06-01	3798
2005-06-01	4182
2006-06-01	-3847
2007-06-01	504
2008-06-01	3708
2009-06-01	-1140
2010-06-01	-3075
2011-06-01	5039
2012-06-01	3380
2013-06-01	224
2014-06-01	-2788
2015-06-01	1179
2016-06-01	1225
2017-06-01	1642
2018-06-01	3923
2019-06-01	-242
2020-06-01	-10130
2021-06-01	4563
2022-06-01	6738
