date	value
1960-06-01	-264
1961-06-01	-262
1962-06-01	-215
1963-06-01	-282
1964-06-01	-297
1965-06-01	-279
1966-06-01	-308
1967-06-01	-334
1968-06-01	-464
1969-06-01	-515
1970-06-01	-578
1971-06-01	-599
1972-06-01	-587
1973-06-01	-655
1974-06-01	-651
1975-06-01	-688
1976-06-01	-1198
1977-06-01	-1392
1978-06-01	-1544
1979-06-01	-1841
1980-06-01	-2365
1981-06-01	-2346
1982-06-01	-2635
1983-06-01	-2279
1984-06-01	-4098
1985-06-01	-5707
1986-06-01	-6675
1987-06-01	-7577
1988-06-01	-8943
1989-06-01	-12417
1990-06-01	-16070
1991-06-01	-16761
1992-06-01	-14291
1993-06-01	-12866
1994-06-01	-13300
1995-06-01	-17088
1996-06-01	-18706
1997-06-01	-18702
1998-06-01	-18580
1999-06-01	-19407
2000-06-01	-19084
2001-06-01	-19782
2002-06-01	-20495
2003-06-01	-22353
2004-06-01	-24361
2005-06-01	-33962
2006-06-01	-38528
2007-06-01	-48198
2008-06-01	-47970
2009-06-01	-43958
2010-06-01	-50327
2011-06-01	-56450
2012-06-01	-45011
2013-06-01	-37887
2014-06-01	-41361
2015-06-01	-32724
2016-06-01	-38799
2017-06-01	-47699
2018-06-01	-58135
2019-06-01	-66065
2020-06-01	-47224
2021-06-01	-27468
2022-06-01	-91933
2023-06-01	-112170
2024-06-01	-91977
2025-06-01	-81650
2026-06-01	-85535
