date	value
2014-07-01	51226
2014-08-01	54330
2014-09-01	48244
2014-10-01	48634
2014-11-01	45296
2014-12-01	38433
2015-01-01	43135
2015-02-01	49334
2015-03-01	49061
2015-04-01	54273
2015-05-01	54688
2015-06-01	51834
2015-07-01	53206
2015-08-01	59952
2015-09-01	59921
2015-10-01	56801
2015-11-01	50302
2015-12-01	50985
2016-01-01	47122
2016-02-01	51688
2016-03-01	52096
2016-04-01	60338
2016-05-01	59626
2016-06-01	55352
2016-07-01	55713
2016-08-01	60145
2016-09-01	62422
2016-10-01	64049
2016-11-01	61499
2016-12-01	53022
2017-01-01	60938
2017-02-01	55350
2017-03-01	56656
2017-04-01	50849
2017-05-01	57191
2017-06-01	62259
2017-07-01	58669
2017-08-01	54470
2017-09-01	51588
2017-10-01	52784
2017-11-01	53879
2017-12-01	49362
2018-01-01	54856
2018-02-01	55919
2018-03-01	55221
2018-04-01	48344
2018-05-01	56161
2018-06-01	48399
2018-07-01	49646
2018-08-01	46517
2018-09-01	45811
2018-10-01	46977
2018-11-01	44516
2018-12-01	47573
2019-01-01	48450
2019-02-01	47295
2019-03-01	51686
2019-04-01	58104
2019-05-01	56623
2019-06-01	51575
2019-07-01	53651
2019-08-01	46506
2019-09-01	44893
2019-10-01	46446
2019-11-01	40291
2019-12-01	46789
2020-01-01	50025
2020-02-01	53684
2020-03-01	48417
2020-04-01	61728
2020-05-01	62769
2020-06-01	65180
2020-07-01	58217
2020-08-01	74522
2020-09-01	67414
2020-10-01	67531
2020-11-01	60481
2020-12-01	62539
2021-01-01	62400
2021-02-01	62146
2021-03-01	52004
2021-04-01	50642
2021-05-01	53627
2021-06-01	48738
2021-07-01	47249
2021-08-01	51497
2021-09-01	48572
2021-10-01	55502
2021-11-01	43737
2021-12-01	38215
2022-01-01	37849
2022-02-01	39655
2022-03-01	41300
2022-04-01	36641
2022-05-01	39187
