date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	150
1985-12-01	143
1986-03-01	111
1986-06-01	130
1986-09-01	109
1986-12-01	123
1987-03-01	104
1987-06-01	118
1987-09-01	138
1987-12-01	122
1988-03-01	112
1988-06-01	101
1988-09-01	147
1988-12-01	121
1989-03-01	90
1989-06-01	126
1989-09-01	136
1989-12-01	130
1990-03-01	100
1990-06-01	98
1990-09-01	105
1990-12-01	109
1991-03-01	79
1991-06-01	99
1991-09-01	105
1991-12-01	117
1992-03-01	117
1992-06-01	148
1992-09-01	120
1992-12-01	135
1993-03-01	94
1993-06-01	117
1993-09-01	123
1993-12-01	141
1994-03-01	94
1994-06-01	154
1994-09-01	133
1994-12-01	139
1995-03-01	103
1995-06-01	123
1995-09-01	113
1995-12-01	132
1996-03-01	92
1996-06-01	105
1996-09-01	128
1996-12-01	155
1997-03-01	96
1997-06-01	131
1997-09-01	114
1997-12-01	144
1998-03-01	94
1998-06-01	128
1998-09-01	116
1998-12-01	148
1999-03-01	114
1999-06-01	176
1999-09-01	220
1999-12-01	180
2000-03-01	145
2000-06-01	184
2000-09-01	108
2000-12-01	102
2001-03-01	84
2001-06-01	103
2001-09-01	118
2001-12-01	147
2002-03-01	121
2002-06-01	140
2002-09-01	145
2002-12-01	146
2003-03-01	113
2003-06-01	146
2003-09-01	186
2003-12-01	196
2004-03-01	167
2004-06-01	186
2004-09-01	189
2004-12-01	168
2005-03-01	127
2005-06-01	192
2005-09-01	212
2005-12-01	182
2006-03-01	144
2006-06-01	182
2006-09-01	170
2006-12-01	173
2007-03-01	135
2007-06-01	178
2007-09-01	196
2007-12-01	170
2008-03-01	170
2008-06-01	191
2008-09-01	167
2008-12-01	168
2009-03-01	135
2009-06-01	143
2009-09-01	177
2009-12-01	211
2010-03-01	144
2010-06-01	169
2010-09-01	170
2010-12-01	172
2011-03-01	137
2011-06-01	170
2011-09-01	149
2011-12-01	158
2012-03-01	136
2012-06-01	154
2012-09-01	169
2012-12-01	178
2013-03-01	148
2013-06-01	176
2013-09-01	159
2013-12-01	169
2014-03-01	175
2014-06-01	176
2014-09-01	202
2014-12-01	203
2015-03-01	171
2015-06-01	200
2015-09-01	208
2015-12-01	249
2016-03-01	170
2016-06-01	197
2016-09-01	171
2016-12-01	211
2017-03-01	167
2017-06-01	191
2017-09-01	184
2017-12-01	185
2018-03-01	146
2018-06-01	165
2018-09-01	180
2018-12-01	199
2019-03-01	146
2019-06-01	174
2019-09-01	184
2019-12-01	188
2020-03-01	164
2020-06-01	192
2020-09-01	157
2020-12-01	208
2021-03-01	207
2021-06-01	195
2021-09-01	157
2021-12-01	163
2022-03-01	139
2022-06-01	171
2022-09-01	173
2022-12-01	176
2023-03-01	132
2023-06-01	140
2023-09-01	146
2023-12-01	149
2024-03-01	117
2024-06-01	130
2024-09-01	123
2024-12-01	135
2025-03-01	124
2025-06-01	140
2025-09-01	125
