date	value
1991-02-01	2450
1991-05-01	3388
1991-08-01	2277
1991-11-01	1264
1992-02-01	1745
1992-05-01	1128
1992-08-01	3438
1992-11-01	2119
1993-02-01	3702
1993-05-01	2224
1993-08-01	1807
1993-11-01	906
1994-02-01	3685
1994-05-01	1479
1994-08-01	2954
1994-11-01	1542
1995-02-01	2119
1995-05-01	1598
1995-08-01	3397
1995-11-01	2719
1996-02-01	1605
1996-05-01	1640
1996-08-01	1788
1996-11-01	1962
1997-02-01	2850
1997-05-01	3655
1997-08-01	1455
1997-11-01	1111
1998-02-01	2164
1998-05-01	2933
1998-08-01	2410
1998-11-01	1740
1999-02-01	1495
1999-05-01	2906
1999-08-01	924
1999-11-01	2094
2000-02-01	1488
2000-05-01	3058
2000-08-01	3818
2000-11-01	1441
2001-02-01	3936
2001-05-01	2234
2001-08-01	1184
2001-11-01	1924
2002-02-01	1288
2002-05-01	1351
2002-08-01	2474
2002-11-01	1284
2003-02-01	834
2003-05-01	1666
2003-08-01	1363
2003-11-01	1468
2004-02-01	2300
2004-05-01	815
2004-08-01	3072
2004-11-01	1608
2005-02-01	2309
2005-05-01	1577
2005-08-01	1755
2005-11-01	1782
2006-02-01	3488
2006-05-01	1141
2006-08-01	2010
2006-11-01	519
2007-02-01	1177
2007-05-01	1056
2007-08-01	1377
2007-11-01	1317
2008-02-01	2628
2008-05-01	342
2008-08-01	1117
2008-11-01	1603
2009-02-01	2620
2009-05-01	498
2009-08-01	2579
2009-11-01	1222
2010-02-01	1156
2010-05-01	1174
2010-08-01	611
2010-11-01	1314
2011-02-01	2357
2011-05-01	3799
2011-08-01	885
2011-11-01	0
2012-02-01	1040
2012-05-01	1572
2012-08-01	1455
2012-11-01	428
2013-02-01	726
2013-05-01	1962
2013-08-01	2061
2013-11-01	2515
2014-02-01	336
2014-05-01	2699
2014-08-01	1691
2014-11-01	1074
2015-02-01	3096
2015-05-01	387
2015-08-01	1434
2015-11-01	353
2016-02-01	648
2016-05-01	1337
2016-08-01	3010
2016-11-01	0
2017-02-01	2082
2017-05-01	742
2017-08-01	2757
2017-11-01	2120
2018-02-01	1189
2018-05-01	109
2018-08-01	2370
2018-11-01	1410
2019-02-01	98
2019-05-01	991
2019-08-01	2631
2019-11-01	2220
2020-02-01	3148
2020-05-01	2232
2020-08-01	2970
2020-11-01	1444
2021-02-01	2839
2021-05-01	2023
2021-08-01	2248
2021-11-01	1157
2022-02-01	2404
2022-05-01	2152
2022-08-01	724
2022-11-01	482
2023-02-01	0
2023-05-01	456
2023-08-01	2090
2023-11-01	1811
2024-02-01	1321
2024-05-01	2338
2024-08-01	2561
2024-11-01	1110
2025-02-01	264
2025-05-01	4029
2025-08-01	3416
2025-11-01	1106
2026-02-01	1118
2026-05-01	935
