date	value
2014-07-01	675630
2014-08-01	682949
2014-09-01	679981
2014-10-01	677450
2014-11-01	678055
2014-12-01	690829
2015-01-01	672820
2015-02-01	695694
2015-03-01	682193
2015-04-01	700425
2015-05-01	704580
2015-06-01	692624
2015-07-01	693227
2015-08-01	700744
2015-09-01	703818
2015-10-01	688862
2015-11-01	706881
2015-12-01	695788
2016-01-01	667165
2016-02-01	689386
2016-03-01	680045
2016-04-01	691936
2016-05-01	694123
2016-06-01	715762
2016-07-01	698164
2016-08-01	694622
2016-09-01	699453
2016-10-01	691566
2016-11-01	707359
2016-12-01	710723
2017-01-01	672634
2017-02-01	690492
2017-03-01	706342
2017-04-01	700774
2017-05-01	710325
2017-06-01	704670
2017-07-01	711867
2017-08-01	704838
2017-09-01	709420
2017-10-01	717077
2017-11-01	724771
2017-12-01	728120
2018-01-01	700711
2018-02-01	722391
2018-03-01	713715
2018-04-01	732679
2018-05-01	744337
2018-06-01	735407
2018-07-01	725558
2018-08-01	739647
2018-09-01	725334
2018-10-01	737686
2018-11-01	751341
2018-12-01	752530
2019-01-01	719830
2019-02-01	731603
2019-03-01	736231
2019-04-01	739603
2019-05-01	752895
2019-06-01	743989
2019-07-01	766467
2019-08-01	766867
2019-09-01	771812
2019-10-01	758303
2019-11-01	751205
2019-12-01	763002
2020-01-01	750503
2020-02-01	773062
2020-03-01	746688
2020-04-01	738715
2020-05-01	731133
2020-06-01	733135
2020-07-01	755281
2020-08-01	739154
2020-09-01	753721
2020-10-01	746175
2020-11-01	762054
2020-12-01	779247
2021-01-01	756384
2021-02-01	788914
2021-03-01	776119
2021-04-01	764192
2021-05-01	785497
2021-06-01	772456
2021-07-01	791368
2021-08-01	786912
2021-09-01	795984
2021-10-01	800535
2021-11-01	813439
2021-12-01	823034
2022-01-01	805878
2022-02-01	817586
2022-03-01	809420
2022-04-01	807751
2022-05-01	837334
2022-06-01	819392
2022-07-01	820857
2022-08-01	813213
2022-09-01	818352
2022-10-01	828521
2022-11-01	844617
2022-12-01	850327
2023-01-01	823200
2023-02-01	851629
2023-03-01	834620
2023-04-01	847760
2023-05-01	866214
2023-06-01	870404
2023-07-01	861049
2023-08-01	869817
2023-09-01	846496
2023-10-01	869142
2023-11-01	862220
2023-12-01	853060
2024-01-01	836519
2024-02-01	872866
2024-03-01	879835
2024-04-01	865827
2024-05-01	887557
2024-06-01	862440
2024-07-01	875060
2024-08-01	886284
2024-09-01	870334
2024-10-01	879062
2024-11-01	898189
2024-12-01	906882
2025-01-01	891121
