date	value
2014-07-01	49333
2014-08-01	46621
2014-09-01	52290
2014-10-01	45720
2014-11-01	48763
2014-12-01	42212
2015-01-01	49728
2015-02-01	44552
2015-03-01	39081
2015-04-01	45825
2015-05-01	47496
2015-06-01	45565
2015-07-01	44064
2015-08-01	42957
2015-09-01	54887
2015-10-01	54922
2015-11-01	48590
2015-12-01	45472
2016-01-01	45242
2016-02-01	41614
2016-03-01	47034
2016-04-01	55024
2016-05-01	48558
2016-06-01	51224
2016-07-01	54501
2016-08-01	51560
2016-09-01	46105
2016-10-01	44284
2016-11-01	37800
2016-12-01	40288
2017-01-01	48444
2017-02-01	51928
2017-03-01	51805
2017-04-01	55006
2017-05-01	49397
2017-06-01	49897
2017-07-01	52278
2017-08-01	53914
2017-09-01	55367
2017-10-01	50648
2017-11-01	51953
2017-12-01	50148
2018-01-01	50300
2018-02-01	53407
2018-03-01	48081
2018-04-01	47383
2018-05-01	40652
2018-06-01	51380
2018-07-01	41542
2018-08-01	43455
2018-09-01	47336
2018-10-01	41015
2018-11-01	41653
2018-12-01	43909
2019-01-01	39450
2019-02-01	44184
2019-03-01	45065
2019-04-01	54318
2019-05-01	48701
2019-06-01	53542
2019-07-01	52961
2019-08-01	51342
2019-09-01	46826
2019-10-01	46399
2019-11-01	46839
2019-12-01	50456
2020-01-01	48817
2020-02-01	47563
2020-03-01	51179
2020-04-01	51251
2020-05-01	49782
2020-06-01	52372
2020-07-01	51594
2020-08-01	55224
2020-09-01	58122
2020-10-01	57700
2020-11-01	49756
2020-12-01	51493
2021-01-01	47929
2021-02-01	49411
2021-03-01	47533
2021-04-01	45858
2021-05-01	48616
2021-06-01	46737
2021-07-01	42506
2021-08-01	46941
2021-09-01	44189
2021-10-01	47322
2021-11-01	39800
2021-12-01	39874
2022-01-01	39205
2022-02-01	40373
2022-03-01	42845
2022-04-01	40576
2022-05-01	36949
2022-06-01	26941
2022-07-01	37309
2022-08-01	39951
2022-09-01	39619
2022-10-01	37867
2022-11-01	37149
2022-12-01	36151
2023-01-01	32244
2023-02-01	35678
2023-03-01	30518
2023-04-01	35107
2023-05-01	40354
2023-06-01	33639
2023-07-01	44667
