date	value
1978-02-01	1387903
1978-03-01	1396295
1978-04-01	1413659
1978-05-01	1416248
1978-06-01	1414604
1978-07-01	1420136
1978-08-01	1420958
1978-09-01	1426446
1978-10-01	1424268
1978-11-01	1414321
1978-12-01	1414238
1979-01-01	1418665
1979-02-01	1415687
1979-03-01	1412931
1979-04-01	1401658
1979-05-01	1398271
1979-06-01	1418120
1979-07-01	1412852
1979-08-01	1414346
1979-09-01	1413958
1979-10-01	1429638
1979-11-01	1448015
1979-12-01	1448514
1980-01-01	1457374
1980-02-01	1479484
1980-03-01	1486398
1980-04-01	1484645
1980-05-01	1499031
1980-06-01	1490123
1980-07-01	1493512
1980-08-01	1493666
1980-09-01	1488649
1980-10-01	1483443
1980-11-01	1485510
1980-12-01	1490494
1981-01-01	1492899
1981-02-01	1494567
1981-03-01	1479254
1981-04-01	1507002
1981-05-01	1500217
1981-06-01	1514863
1981-07-01	1512429
1981-08-01	1517576
1981-09-01	1531253
1981-10-01	1536431
1981-11-01	1523468
1981-12-01	1543600
1982-01-01	1543549
1982-02-01	1535532
1982-03-01	1525786
1982-04-01	1536828
1982-05-01	1530068
1982-06-01	1527850
1982-07-01	1514117
1982-08-01	1519470
1982-09-01	1505913
1982-10-01	1498451
1982-11-01	1497998
1982-12-01	1466957
1983-01-01	1474638
1983-02-01	1472299
1983-03-01	1478332
1983-04-01	1480645
1983-05-01	1495037
1983-06-01	1491130
1983-07-01	1509756
1983-08-01	1503696
1983-09-01	1524919
1983-10-01	1524344
1983-11-01	1528388
1983-12-01	1524398
1984-01-01	1526246
1984-02-01	1521568
1984-03-01	1527561
1984-04-01	1526850
1984-05-01	1535551
1984-06-01	1546699
1984-07-01	1548863
1984-08-01	1560901
1984-09-01	1558268
1984-10-01	1559460
1984-11-01	1573803
1984-12-01	1587589
1985-01-01	1588601
1985-02-01	1603540
1985-03-01	1606179
1985-04-01	1588409
1985-05-01	1600143
1985-06-01	1614579
1985-07-01	1626316
1985-08-01	1627600
1985-09-01	1630785
1985-10-01	1626468
1985-11-01	1644963
1985-12-01	1653268
1986-01-01	1666949
1986-02-01	1697916
1986-03-01	1684006
1986-04-01	1700180
1986-05-01	1704927
1986-06-01	1699695
1986-07-01	1697665
1986-08-01	1706866
1986-09-01	1705302
1986-10-01	1716802
1986-11-01	1712214
1986-12-01	1704283
1987-01-01	1706525
1987-02-01	1711368
1987-03-01	1715408
1987-04-01	1720817
1987-05-01	1720557
1987-06-01	1727970
