date	value
1984-11-01	1681
1985-02-01	1583
1985-05-01	1178
1985-08-01	1008
1985-11-01	1174
1986-02-01	1168
1986-05-01	1677
1986-08-01	1735
1986-11-01	1622
1987-02-01	1348
1987-05-01	1077
1987-08-01	981
1987-11-01	661
1988-02-01	1544
1988-05-01	995
1988-08-01	1082
1988-11-01	1422
1989-02-01	1244
1989-05-01	1720
1989-08-01	1682
1989-11-01	1743
1990-02-01	1560
1990-05-01	1358
1990-08-01	1636
1990-11-01	2397
1991-02-01	2206
1991-05-01	2205
1991-08-01	1138
1991-11-01	950
1992-02-01	1778
1992-05-01	2423
1992-08-01	2412
1992-11-01	2271
1993-02-01	1846
1993-05-01	1310
1993-08-01	2529
1993-11-01	2190
1994-02-01	3158
1994-05-01	2207
1994-08-01	1218
1994-11-01	1667
1995-02-01	2385
1995-05-01	1816
1995-08-01	2053
1995-11-01	2541
1996-02-01	2422
1996-05-01	1725
1996-08-01	1640
1996-11-01	1713
1997-02-01	1603
1997-05-01	1568
1997-08-01	1945
1997-11-01	2434
1998-02-01	2350
1998-05-01	2418
1998-08-01	2076
1998-11-01	1978
1999-02-01	1513
1999-05-01	1396
1999-08-01	1495
1999-11-01	1981
2000-02-01	2060
2000-05-01	1304
2000-08-01	1698
2000-11-01	1749
2001-02-01	1774
2001-05-01	1385
2001-08-01	1631
2001-11-01	1989
2002-02-01	1531
2002-05-01	1439
2002-08-01	1962
2002-11-01	1562
2003-02-01	1550
2003-05-01	2179
2003-08-01	2181
2003-11-01	1344
2004-02-01	1419
2004-05-01	2233
2004-08-01	3326
2004-11-01	2340
2005-02-01	3234
2005-05-01	2235
2005-08-01	2003
2005-11-01	2262
2006-02-01	2650
2006-05-01	2705
2006-08-01	3322
2006-11-01	2732
2007-02-01	2609
2007-05-01	2606
2007-08-01	2606
2007-11-01	2075
2008-02-01	2361
2008-05-01	2831
2008-08-01	2246
2008-11-01	2969
2009-02-01	2764
2009-05-01	3192
2009-08-01	1908
2009-11-01	3243
2010-02-01	2705
2010-05-01	3162
2010-08-01	4141
2010-11-01	3368
2011-02-01	2999
2011-05-01	2889
2011-08-01	3504
2011-11-01	2238
2012-02-01	2703
2012-05-01	2753
2012-08-01	2497
2012-11-01	2223
2013-02-01	2882
2013-05-01	4233
2013-08-01	3377
2013-11-01	3331
2014-02-01	2804
2014-05-01	3211
2014-08-01	3950
2014-11-01	3097
2015-02-01	2961
2015-05-01	3096
2015-08-01	2763
2015-11-01	3809
2016-02-01	2395
2016-05-01	2209
2016-08-01	1532
2016-11-01	2948
2017-02-01	2977
2017-05-01	3649
2017-08-01	2964
2017-11-01	2953
2018-02-01	5006
2018-05-01	3885
2018-08-01	3570
2018-11-01	3802
2019-02-01	4249
2019-05-01	4569
2019-08-01	2909
2019-11-01	2815
2020-02-01	3603
2020-05-01	4153
2020-08-01	4708
2020-11-01	4513
2021-02-01	3802
2021-05-01	4015
2021-08-01	5450
2021-11-01	4692
2022-02-01	3712
2022-05-01	4579
2022-08-01	3933
2022-11-01	4191
2023-02-01	3733
2023-05-01	4219
2023-08-01	3775
2023-11-01	4250
2024-02-01	4928
2024-05-01	5131
2024-08-01	4636
2024-11-01	4669
2025-02-01	3817
2025-05-01	4703
2025-08-01	4141
2025-11-01	5326
2026-02-01	5943
2026-05-01	4194
