date	value
1988-09-01	6918
1988-12-01	7454
1989-03-01	8485
1989-06-01	9755
1989-09-01	10484
1989-12-01	11001
1990-03-01	10766
1990-06-01	10510
1990-09-01	10338
1990-12-01	9605
1991-03-01	9429
1991-06-01	9245
1991-09-01	8842
1991-12-01	7942
1992-03-01	7369
1992-06-01	7075
1992-09-01	6425
1992-12-01	6600
1993-03-01	6596
1993-06-01	6352
1993-09-01	6140
1993-12-01	6022
1994-03-01	6010
1994-06-01	6065
1994-09-01	6543
1994-12-01	7286
1995-03-01	7850
1995-06-01	7663
1995-09-01	7686
1995-12-01	7735
1996-03-01	7818
1996-06-01	8019
1996-09-01	7973
1996-12-01	7680
1997-03-01	7473
1997-06-01	7307
1997-09-01	6723
1997-12-01	6600
1998-03-01	6580
1998-06-01	6784
1998-09-01	6927
1998-12-01	6722
1999-03-01	6831
1999-06-01	7131
1999-09-01	7521
1999-12-01	8192
2000-03-01	8891
2000-06-01	9581
2000-09-01	9886
2000-12-01	10026
2001-03-01	9180
2001-06-01	8739
2001-09-01	8805
2001-12-01	8222
2002-03-01	8205
2002-06-01	8509
2002-09-01	9043
2002-12-01	8899
2003-03-01	8759
2003-06-01	8707
2003-09-01	9253
2003-12-01	9415
2004-03-01	10656
2004-06-01	10597
2004-09-01	11122
2004-12-01	11573
2005-03-01	12093
2005-06-01	12487
2005-09-01	13079
2005-12-01	13327
2006-03-01	13670
2006-06-01	14383
2006-09-01	16430
2006-12-01	18421
2007-03-01	19253
2007-06-01	19139
2007-09-01	20096
2007-12-01	21134
2008-03-01	22499
2008-06-01	24520
2008-09-01	24885
2008-12-01	23167
2009-03-01	21503
2009-06-01	19462
2009-09-01	19704
2009-12-01	20167
2010-03-01	21064
2010-06-01	22329
2010-09-01	22053
2010-12-01	23462
2011-03-01	22954
2011-06-01	23482
2011-09-01	23614
2011-12-01	22531
2012-03-01	22972
2012-06-01	21530
2012-09-01	20878
2012-12-01	19743
2013-03-01	19255
2013-06-01	18895
2013-09-01	18873
2013-12-01	18901
2014-03-01	19044
2014-06-01	19094
2014-09-01	18938
2014-12-01	19092
2015-03-01	18487
2015-06-01	18112
2015-09-01	18247
2015-12-01	18915
2016-03-01	19527
2016-06-01	19215
2016-09-01	18284
2016-12-01	18812
2017-03-01	19136
2017-06-01	19369
2017-09-01	19539
2017-12-01	19840
2018-03-01	20226
2018-06-01	20664
2018-09-01	21088
2018-12-01	21444
2019-03-01	21414
2019-06-01	20618
2019-09-01	19521
2019-12-01	18467
2020-03-01	18018
2020-06-01	16839
2020-09-01	16191
2020-12-01	15551
2021-03-01	15169
2021-06-01	15210
2021-09-01	15511
2021-12-01	15713
2022-03-01	15906
2022-06-01	19095
2022-09-01	26222
2022-12-01	31442
2023-03-01	34384
2023-06-01	37956
2023-09-01	41119
2023-12-01	43229
2024-03-01	44992
2024-06-01	46139
2024-09-01	46962
2024-12-01	48066
