date	value
1978-02-01	14361
1978-03-01	14377
1978-04-01	14391
1978-05-01	14373
1978-06-01	14349
1978-07-01	14405
1978-08-01	14570
1978-09-01	14803
1978-10-01	15023
1978-11-01	15145
1978-12-01	15122
1979-01-01	14960
1979-02-01	14769
1979-03-01	14625
1979-04-01	14571
1979-05-01	14615
1979-06-01	14701
1979-07-01	14820
1979-08-01	15003
1979-09-01	15293
1979-10-01	15743
1979-11-01	16350
1979-12-01	17055
1980-01-01	17735
1980-02-01	18251
1980-03-01	18569
1980-04-01	18731
1980-05-01	18805
1980-06-01	18898
1980-07-01	19055
1980-08-01	19223
1980-09-01	19401
1980-10-01	19510
1980-11-01	19557
1980-12-01	19567
1981-01-01	19583
1981-02-01	19626
1981-03-01	19657
1981-04-01	19704
1981-05-01	19811
1981-06-01	19968
1981-07-01	20165
1981-08-01	20433
1981-09-01	20768
1981-10-01	21100
1981-11-01	21394
1981-12-01	21612
1982-01-01	21798
1982-02-01	21975
1982-03-01	22172
1982-04-01	22356
1982-05-01	22479
1982-06-01	22554
1982-07-01	22558
1982-08-01	22432
1982-09-01	22148
1982-10-01	21780
1982-11-01	21405
1982-12-01	21116
1983-01-01	21029
1983-02-01	21207
1983-03-01	21634
1983-04-01	22170
1983-05-01	22628
1983-06-01	22882
1983-07-01	22899
1983-08-01	22772
1983-09-01	22617
1983-10-01	22478
1983-11-01	22297
1983-12-01	21978
1984-01-01	21474
1984-02-01	20857
1984-03-01	20266
1984-04-01	19846
1984-05-01	19729
1984-06-01	19917
1984-07-01	20285
1984-08-01	20686
1984-09-01	21022
1984-10-01	21330
1984-11-01	21738
1984-12-01	22348
1985-01-01	23151
1985-02-01	23974
1985-03-01	24635
1985-04-01	24995
1985-05-01	25032
1985-06-01	24801
1985-07-01	24487
1985-08-01	24317
1985-09-01	24458
1985-10-01	24978
1985-11-01	25757
1985-12-01	26632
1986-01-01	27481
1986-02-01	28185
1986-03-01	28611
1986-04-01	28697
1986-05-01	28544
1986-06-01	28298
1986-07-01	28067
1986-08-01	27850
1986-09-01	27621
1986-10-01	27424
1986-11-01	27341
1986-12-01	27422
1987-01-01	27632
1987-02-01	28012
1987-03-01	28555
1987-04-01	29135
1987-05-01	29556
1987-06-01	29717
1987-07-01	29601
1987-08-01	29234
1987-09-01	28677
1987-10-01	27924
1987-11-01	26997
1987-12-01	26013
1988-01-01	25153
1988-02-01	24521
1988-03-01	24258
1988-04-01	24533
1988-05-01	25330
1988-06-01	26466
1988-07-01	27677
1988-08-01	28766
1988-09-01	29638
1988-10-01	30281
1988-11-01	30762
1988-12-01	31110
1989-01-01	31325
1989-02-01	31444
1989-03-01	31503
1989-04-01	31490
1989-05-01	31409
1989-06-01	31354
1989-07-01	31397
1989-08-01	31595
1989-09-01	32001
1989-10-01	32588
1989-11-01	33181
1989-12-01	33588
1990-01-01	33677
1990-02-01	33427
