date	value
1960-06-01	0
1961-06-01	0
1962-06-01	-21
1963-06-01	-39
1964-06-01	-28
1965-06-01	-23
1966-06-01	-24
1967-06-01	-21
1968-06-01	-18
1969-06-01	-26
1970-06-01	-36
1971-06-01	-54
1972-06-01	-124
1973-06-01	-66
1974-06-01	-99
1975-06-01	-206
1976-06-01	-175
1977-06-01	-135
1978-06-01	-53
1979-06-01	-48
1980-06-01	-9
1981-06-01	110
1982-06-01	-30
1983-06-01	-34
1984-06-01	13
1985-06-01	-2
1986-06-01	307
1987-06-01	150
1988-06-01	607
1989-06-01	506
1990-06-01	735
1991-06-01	511
1992-06-01	638
1993-06-01	824
1994-06-01	616
1995-06-01	415
1996-06-01	638
1997-06-01	1253
1998-06-01	3443
1999-06-01	982
2000-06-01	3171
2001-06-01	1425
2002-06-01	138
2003-06-01	653
2004-06-01	-524
2005-06-01	-853
2006-06-01	-714
2007-06-01	-1350
2008-06-01	-1147
2009-06-01	-1674
2010-06-01	-1577
2011-06-01	-1104
2012-06-01	-2830
2013-06-01	-4183
2014-06-01	-3695
2015-06-01	-3564
2016-06-01	-3475
2017-06-01	-8231
2018-06-01	-3636
2019-06-01	-3354
2020-06-01	-2962
2021-06-01	-3047
2022-06-01	-2603
2023-06-01	-2786
