date	value
1978-02-01	355022
1978-03-01	355252
1978-04-01	355314
1978-05-01	355234
1978-06-01	354889
1978-07-01	354113
1978-08-01	352992
1978-09-01	351869
1978-10-01	351043
1978-11-01	350616
1978-12-01	350569
1979-01-01	350756
1979-02-01	351093
1979-03-01	351523
1979-04-01	351991
1979-05-01	352478
1979-06-01	352923
1979-07-01	353217
1979-08-01	353206
1979-09-01	352904
1979-10-01	352396
1979-11-01	351834
1979-12-01	351244
1980-01-01	350635
1980-02-01	350104
1980-03-01	349778
1980-04-01	349723
1980-05-01	349885
1980-06-01	350216
1980-07-01	350620
1980-08-01	350962
1980-09-01	351119
1980-10-01	351176
1980-11-01	351287
1980-12-01	351553
1981-01-01	351915
1981-02-01	352199
1981-03-01	352330
1981-04-01	352467
1981-05-01	352692
1981-06-01	352952
1981-07-01	353143
1981-08-01	353214
1981-09-01	353162
1981-10-01	353040
1981-11-01	352984
1981-12-01	353074
1982-01-01	353237
1982-02-01	353260
1982-03-01	352824
1982-04-01	351800
1982-05-01	350338
1982-06-01	348908
1982-07-01	347911
1982-08-01	347431
1982-09-01	347220
1982-10-01	346924
1982-11-01	346183
1982-12-01	344954
1983-01-01	343489
1983-02-01	341994
1983-03-01	340708
1983-04-01	339766
1983-05-01	339211
1983-06-01	338891
1983-07-01	338772
1983-08-01	339084
1983-09-01	339939
1983-10-01	341243
1983-11-01	342835
1983-12-01	344501
1984-01-01	346011
1984-02-01	347310
1984-03-01	348490
1984-04-01	349515
1984-05-01	350365
1984-06-01	351031
1984-07-01	351457
1984-08-01	351516
1984-09-01	351406
1984-10-01	351427
1984-11-01	351642
1984-12-01	352103
1985-01-01	352852
1985-02-01	353820
1985-03-01	354726
1985-04-01	355358
1985-05-01	355672
1985-06-01	355785
1985-07-01	355912
1985-08-01	356194
1985-09-01	356737
1985-10-01	357556
1985-11-01	358665
1985-12-01	359903
1986-01-01	361135
1986-02-01	362269
1986-03-01	363238
1986-04-01	363914
1986-05-01	364131
1986-06-01	363934
1986-07-01	363512
1986-08-01	363102
1986-09-01	362858
1986-10-01	362749
1986-11-01	362779
1986-12-01	362837
1987-01-01	362790
1987-02-01	362689
1987-03-01	362741
1987-04-01	363078
1987-05-01	363737
1987-06-01	364479
1987-07-01	365074
1987-08-01	365364
1987-09-01	365151
1987-10-01	364422
1987-11-01	363427
1987-12-01	362420
1988-01-01	361619
1988-02-01	361223
1988-03-01	361325
1988-04-01	362004
1988-05-01	363273
1988-06-01	365137
1988-07-01	367440
1988-08-01	369781
1988-09-01	371893
1988-10-01	373522
1988-11-01	374614
1988-12-01	375301
1989-01-01	375780
1989-02-01	376109
1989-03-01	376408
1989-04-01	377006
1989-05-01	377964
1989-06-01	379257
1989-07-01	380680
1989-08-01	382085
1989-09-01	383213
1989-10-01	383757
1989-11-01	383638
1989-12-01	383125
1990-01-01	382675
1990-02-01	382642
1990-03-01	383097
1990-04-01	383762
1990-05-01	384453
1990-06-01	384876
1990-07-01	384697
1990-08-01	383919
1990-09-01	382708
1990-10-01	381576
1990-11-01	380793
1990-12-01	380318
1991-01-01	379943
1991-02-01	379375
1991-03-01	378179
1991-04-01	376091
1991-05-01	373056
1991-06-01	369416
1991-07-01	365849
1991-08-01	363001
1991-09-01	361249
1991-10-01	360653
1991-11-01	360840
1991-12-01	361293
1992-01-01	361478
1992-02-01	361155
1992-03-01	360384
1992-04-01	359365
1992-05-01	358419
1992-06-01	357876
1992-07-01	357769
1992-08-01	357878
1992-09-01	358031
1992-10-01	358167
1992-11-01	358201
1992-12-01	358182
1993-01-01	358141
1993-02-01	358125
1993-03-01	358221
1993-04-01	358380
1993-05-01	358413
1993-06-01	358249
1993-07-01	358030
1993-08-01	358014
1993-09-01	358179
1993-10-01	358438
1993-11-01	358707
1993-12-01	358982
1994-01-01	359188
1994-02-01	359348
1994-03-01	359573
1994-04-01	359903
1994-05-01	360439
1994-06-01	361012
1994-07-01	361389
1994-08-01	361336
1994-09-01	360815
1994-10-01	359994
1994-11-01	359081
1994-12-01	358452
1995-01-01	358320
1995-02-01	358704
1995-03-01	359398
1995-04-01	360276
1995-05-01	361130
1995-06-01	361858
1995-07-01	362544
1995-08-01	363305
1995-09-01	364193
1995-10-01	364983
1995-11-01	365494
1995-12-01	365546
1996-01-01	365150
1996-02-01	364568
1996-03-01	363993
1996-04-01	363498
1996-05-01	363061
1996-06-01	362601
1996-07-01	361984
1996-08-01	361210
1996-09-01	360406
1996-10-01	359884
1996-11-01	359753
1996-12-01	359923
1997-01-01	360374
1997-02-01	360958
1997-03-01	361599
1997-04-01	362377
1997-05-01	363320
1997-06-01	364382
1997-07-01	365433
1997-08-01	366333
1997-09-01	366962
1997-10-01	367130
1997-11-01	366894
1997-12-01	366362
1998-01-01	365639
1998-02-01	364795
1998-03-01	363987
1998-04-01	363362
1998-05-01	363030
1998-06-01	363056
1998-07-01	363473
1998-08-01	364190
1998-09-01	365086
1998-10-01	365994
1998-11-01	366778
1998-12-01	367390
1999-01-01	368069
1999-02-01	368955
1999-03-01	370045
