date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	17763
1985-12-01	17792
1986-03-01	18325
1986-06-01	18493
1986-09-01	18508
1986-12-01	18374
1987-03-01	18568
1987-06-01	18457
1987-09-01	18699
1987-12-01	19749
1988-03-01	19859
1988-06-01	20019
1988-09-01	20151
1988-12-01	20869
1989-03-01	21400
1989-06-01	22949
1989-09-01	23146
1989-12-01	22019
1990-03-01	22248
1990-06-01	21743
1990-09-01	21790
1990-12-01	21328
1991-03-01	21208
1991-06-01	21079
1991-09-01	21608
1991-12-01	21493
1992-03-01	21380
1992-06-01	21709
1992-09-01	22703
1992-12-01	23395
1993-03-01	23866
1993-06-01	23612
1993-09-01	23580
1993-12-01	24426
1994-03-01	24398
1994-06-01	25136
1994-09-01	25121
1994-12-01	25958
1995-03-01	25203
1995-06-01	25537
1995-09-01	26513
1995-12-01	26852
1996-03-01	27393
1996-06-01	27728
1996-09-01	26528
1996-12-01	27511
1997-03-01	28227
1997-06-01	29156
1997-09-01	30387
1997-12-01	31261
1998-03-01	30826
1998-06-01	31086
1998-09-01	30813
1998-12-01	29916
1999-03-01	30587
1999-06-01	30138
1999-09-01	30779
1999-12-01	30853
2000-03-01	30961
2000-06-01	31291
2000-09-01	30446
2000-12-01	30155
2001-03-01	31815
2001-06-01	31117
2001-09-01	31798
2001-12-01	32282
2002-03-01	32145
2002-06-01	32865
2002-09-01	33223
2002-12-01	34359
2003-03-01	34823
2003-06-01	35263
2003-09-01	36628
2003-12-01	37280
2004-03-01	37855
2004-06-01	38087
2004-09-01	38741
2004-12-01	39260
2005-03-01	40418
2005-06-01	40592
2005-09-01	42464
2005-12-01	44157
2006-03-01	44543
2006-06-01	46860
2006-09-01	46341
2006-12-01	48074
2007-03-01	50106
2007-06-01	50863
2007-09-01	52177
2007-12-01	52007
2008-03-01	53238
2008-06-01	53977
2008-09-01	54476
2008-12-01	54946
2009-03-01	54146
2009-06-01	55582
2009-09-01	54944
2009-12-01	55866
2010-03-01	55989
2010-06-01	56869
2010-09-01	57209
2010-12-01	58696
2011-03-01	61627
2011-06-01	62272
2011-09-01	67530
2011-12-01	65310
2012-03-01	71529
2012-06-01	73650
2012-09-01	74360
2012-12-01	73567
2013-03-01	70826
2013-06-01	71796
2013-09-01	72652
2013-12-01	71436
2014-03-01	72210
2014-06-01	70187
2014-09-01	69848
2014-12-01	70346
2015-03-01	69589
2015-06-01	70272
2015-09-01	69327
2015-12-01	67035
2016-03-01	66368
2016-06-01	64024
2016-09-01	61726
2016-12-01	62157
2017-03-01	62131
2017-06-01	61899
2017-09-01	62496
2017-12-01	62772
2018-03-01	62225
2018-06-01	61726
2018-09-01	61821
2018-12-01	61436
2019-03-01	60831
2019-06-01	62209
2019-09-01	63055
2019-12-01	63480
2020-03-01	63597
2020-06-01	59820
2020-09-01	63448
2020-12-01	64635
2021-03-01	66507
2021-06-01	67522
2021-09-01	68209
2021-12-01	68826
2022-03-01	70151
2022-06-01	70518
2022-09-01	70818
2022-12-01	71588
2023-03-01	72802
2023-06-01	74071
2023-09-01	75666
2023-12-01	76566
2024-03-01	76292
2024-06-01	77108
2024-09-01	77753
2024-12-01	78458
2025-03-01	79041
2025-06-01	79517
2025-09-01	80608
2025-12-01	80915
2026-03-01	81279
