date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	12478
1985-12-01	13660
1986-03-01	11973
1986-06-01	14166
1986-09-01	12929
1986-12-01	14317
1987-03-01	12578
1987-06-01	14767
1987-09-01	13239
1987-12-01	14808
1988-03-01	13624
1988-06-01	15106
1988-09-01	13847
1988-12-01	14376
1989-03-01	13567
1989-06-01	16215
1989-09-01	13743
1989-12-01	15171
1990-03-01	14489
1990-06-01	16230
1990-09-01	15220
1990-12-01	15821
1991-03-01	15228
1991-06-01	16110
1991-09-01	16775
1991-12-01	15349
1992-03-01	15107
1992-06-01	15858
1992-09-01	16748
1992-12-01	16145
1993-03-01	15372
1993-06-01	16966
1993-09-01	16196
1993-12-01	16308
1994-03-01	16686
1994-06-01	17219
1994-09-01	17247
1994-12-01	17253
1995-03-01	16934
1995-06-01	18446
1995-09-01	17109
1995-12-01	18283
1996-03-01	17733
1996-06-01	18643
1996-09-01	18067
1996-12-01	18369
1997-03-01	17626
1997-06-01	18721
1997-09-01	18535
1997-12-01	19490
1998-03-01	18086
1998-06-01	19493
1998-09-01	19505
1998-12-01	19776
1999-03-01	19083
1999-06-01	20276
1999-09-01	19467
1999-12-01	19841
2000-03-01	19981
2000-06-01	20739
2000-09-01	20131
2000-12-01	20400
2001-03-01	19972
2001-06-01	21399
2001-09-01	20701
2001-12-01	20884
2002-03-01	20791
2002-06-01	21623
2002-09-01	20548
2002-12-01	21106
2003-03-01	21175
2003-06-01	23174
2003-09-01	21278
2003-12-01	22061
2004-03-01	21052
2004-06-01	24123
2004-09-01	21817
2004-12-01	22789
2005-03-01	21453
2005-06-01	23904
2005-09-01	21985
2005-12-01	22907
2006-03-01	21909
2006-06-01	24665
2006-09-01	22485
2006-12-01	23259
2007-03-01	21881
2007-06-01	24655
2007-09-01	22921
2007-12-01	23795
2008-03-01	22323
2008-06-01	25576
2008-09-01	23998
2008-12-01	24901
2009-03-01	23447
2009-06-01	26571
2009-09-01	23805
2009-12-01	24605
2010-03-01	23414
2010-06-01	26749
2010-09-01	24225
2010-12-01	24697
2011-03-01	23673
2011-06-01	27794
2011-09-01	24661
2011-12-01	25383
2012-03-01	24933
2012-06-01	27861
2012-09-01	25062
2012-12-01	26543
2013-03-01	24512
2013-06-01	27994
2013-09-01	25109
2013-12-01	26400
2014-03-01	24994
2014-06-01	28991
2014-09-01	25708
2014-12-01	26869
2015-03-01	25394
2015-06-01	29747
2015-09-01	26969
2015-12-01	28315
2016-03-01	26684
2016-06-01	31541
2016-09-01	28340
2016-12-01	29630
2017-03-01	27924
2017-06-01	32598
2017-09-01	28839
2017-12-01	30957
2018-03-01	29359
2018-06-01	33343
2018-09-01	30520
2018-12-01	32456
2019-03-01	30321
2019-06-01	35640
2019-09-01	32764
2019-12-01	35052
2020-03-01	34244
2020-06-01	37251
2020-09-01	35375
2020-12-01	37344
2021-03-01	35912
2021-06-01	39025
2021-09-01	38430
2021-12-01	40070
2022-03-01	39712
2022-06-01	42219
2022-09-01	39490
2022-12-01	41171
2023-03-01	40264
2023-06-01	43154
2023-09-01	40939
2023-12-01	42413
2024-03-01	41184
2024-06-01	43686
2024-09-01	41813
2024-12-01	44122
2025-03-01	42353
2025-06-01	45028
2025-09-01	43408
