date	value
1983-09-01	216
1983-12-01	212
1984-03-01	207
1984-06-01	200
1984-09-01	181
1984-12-01	175
1985-03-01	175
1985-06-01	186
1985-09-01	205
1985-12-01	217
1986-03-01	232
1986-06-01	252
1986-09-01	280
1986-12-01	299
1987-03-01	312
1987-06-01	323
1987-09-01	328
1987-12-01	337
1988-03-01	348
1988-06-01	363
1988-09-01	370
1988-12-01	391
1989-03-01	409
1989-06-01	422
1989-09-01	435
1989-12-01	448
1990-03-01	460
1990-06-01	473
1990-09-01	488
1990-12-01	499
1991-03-01	506
1991-06-01	510
1991-09-01	513
1991-12-01	517
1992-03-01	518
1992-06-01	518
1992-09-01	517
1992-12-01	516
1993-03-01	511
1993-06-01	506
1993-09-01	492
1993-12-01	485
1994-03-01	485
1994-06-01	491
1994-09-01	501
1994-12-01	506
1995-03-01	511
1995-06-01	518
1995-09-01	525
1995-12-01	532
1996-03-01	539
1996-06-01	549
1996-09-01	555
1996-12-01	566
1997-03-01	582
1997-06-01	603
1997-09-01	633
1997-12-01	655
1998-03-01	675
1998-06-01	693
1998-09-01	701
1998-12-01	716
1999-03-01	734
1999-06-01	754
1999-09-01	780
1999-12-01	797
2000-03-01	816
2000-06-01	838
2000-09-01	847
2000-12-01	861
2001-03-01	876
2001-06-01	892
2001-09-01	910
2001-12-01	918
2002-03-01	925
2002-06-01	932
2002-09-01	961
2002-12-01	953
2003-03-01	940
2003-06-01	964
2003-09-01	1009
2003-12-01	1045
2004-03-01	1028
2004-06-01	1061
2004-09-01	1061
2004-12-01	1073
2005-03-01	1062
2005-06-01	1190
2005-09-01	1179
2005-12-01	1229
2006-03-01	1209
2006-06-01	1294
2006-09-01	1225
2006-12-01	1319
2007-03-01	1318
2007-06-01	1448
2007-09-01	1379
2007-12-01	1439
2008-03-01	1397
2008-06-01	1508
2008-09-01	1459
2008-12-01	1531
2009-03-01	1492
2009-06-01	1626
2009-09-01	1561
2009-12-01	1611
2010-03-01	1612
2010-06-01	1681
2010-09-01	1621
2010-12-01	1658
2011-03-01	1625
2011-06-01	1735
2011-09-01	1663
2011-12-01	1668
2012-03-01	1652
2012-06-01	1773
2012-09-01	1723
2012-12-01	1805
2013-03-01	1754
2013-06-01	1858
2013-09-01	1870
2013-12-01	1941
2014-03-01	1904
2014-06-01	2027
2014-09-01	1950
2014-12-01	2026
2015-03-01	1978
2015-06-01	2101
2015-09-01	2022
2015-12-01	2067
2016-03-01	2014
2016-06-01	2138
2016-09-01	2095
2016-12-01	2175
2017-03-01	2130
2017-06-01	2286
2017-09-01	2214
2017-12-01	2258
2018-03-01	2182
2018-06-01	2294
2018-09-01	2223
2018-12-01	2283
2019-03-01	2213
2019-06-01	2368
2019-09-01	2276
2019-12-01	2320
2020-03-01	2217
2020-06-01	2305
2020-09-01	2239
2020-12-01	2332
2021-03-01	2296
2021-06-01	2456
2021-09-01	2386
2021-12-01	2457
2022-03-01	2401
2022-06-01	2587
2022-09-01	2567
2022-12-01	2670
2023-03-01	2606
2023-06-01	2795
2023-09-01	2748
2023-12-01	2838
2024-03-01	2796
2024-06-01	3007
2024-09-01	2936
2024-12-01	3032
