date	value
1988-09-01	13618
1988-12-01	13383
1989-03-01	14107
1989-06-01	14802
1989-09-01	15415
1989-12-01	15558
1990-03-01	15741
1990-06-01	15783
1990-09-01	14810
1990-12-01	15931
1991-03-01	14243
1991-06-01	13365
1991-09-01	14663
1991-12-01	14834
1992-03-01	15124
1992-06-01	14822
1992-09-01	14708
1992-12-01	16341
1993-03-01	16415
1993-06-01	17446
1993-09-01	16962
1993-12-01	17159
1994-03-01	17745
1994-06-01	17239
1994-09-01	18058
1994-12-01	17636
1995-03-01	17798
1995-06-01	17862
1995-09-01	18895
1995-12-01	19739
1996-03-01	20390
1996-06-01	19795
1996-09-01	19529
1996-12-01	19292
1997-03-01	19025
1997-06-01	19579
1997-09-01	20506
1997-12-01	20161
1998-03-01	20947
1998-06-01	21062
1998-09-01	21746
1998-12-01	22780
1999-03-01	23311
1999-06-01	21856
1999-09-01	22474
1999-12-01	24292
2000-03-01	26629
2000-06-01	27540
2000-09-01	28560
2000-12-01	27018
2001-03-01	28004
2001-06-01	25899
2001-09-01	27507
2001-12-01	28098
2002-03-01	28721
2002-06-01	29893
2002-09-01	31676
2002-12-01	33592
2003-03-01	33143
2003-06-01	33872
2003-09-01	34656
2003-12-01	35769
2004-03-01	35768
2004-06-01	35529
2004-09-01	36163
2004-12-01	37317
2005-03-01	39130
2005-06-01	38502
2005-09-01	42394
2005-12-01	44383
2006-03-01	44623
2006-06-01	44863
2006-09-01	48955
2006-12-01	50664
2007-03-01	53790
2007-06-01	51651
2007-09-01	52561
2007-12-01	53046
2008-03-01	54289
2008-06-01	58313
2008-09-01	65595
2008-12-01	63410
2009-03-01	64598
2009-06-01	59575
2009-09-01	57759
2009-12-01	60361
2010-03-01	60777
2010-06-01	68319
2010-09-01	68088
2010-12-01	70712
2011-03-01	67658
2011-06-01	74745
2011-09-01	77382
2011-12-01	76170
2012-03-01	72708
2012-06-01	73213
2012-09-01	72306
2012-12-01	70942
2013-03-01	71767
2013-06-01	73988
2013-09-01	73252
2013-12-01	75581
2014-03-01	74470
2014-06-01	72388
2014-09-01	68077
2014-12-01	67059
2015-03-01	65621
2015-06-01	64304
2015-09-01	64456
2015-12-01	64027
2016-03-01	62014
2016-06-01	63185
2016-09-01	66773
2016-12-01	77716
2017-03-01	81282
2017-06-01	79304
2017-09-01	81053
2017-12-01	80795
2018-03-01	83641
2018-06-01	84617
2018-09-01	88731
2018-12-01	92542
2019-03-01	95089
2019-06-01	97273
2019-09-01	100851
2019-12-01	99283
2020-03-01	96913
2020-06-01	116152
2020-09-01	122088
2020-12-01	111886
2021-03-01	109203
2021-06-01	116505
2021-09-01	122112
2021-12-01	123781
2022-03-01	132787
