date	value
2014-07-01	227296
2014-08-01	233192
2014-09-01	251001
2014-10-01	218675
2014-11-01	248820
2014-12-01	239639
2015-01-01	239716
2015-02-01	237053
2015-03-01	226360
2015-04-01	237062
2015-05-01	240789
2015-06-01	251283
2015-07-01	248149
2015-08-01	234402
2015-09-01	223004
2015-10-01	212581
2015-11-01	224913
2015-12-01	236411
2016-01-01	247229
2016-02-01	223518
2016-03-01	242391
2016-04-01	245729
2016-05-01	251684
2016-06-01	273446
2016-07-01	249924
2016-08-01	258759
2016-09-01	238743
2016-10-01	235164
2016-11-01	235625
2016-12-01	246929
2017-01-01	237032
2017-02-01	243227
2017-03-01	238986
2017-04-01	228814
2017-05-01	234566
2017-06-01	245531
2017-07-01	245410
2017-08-01	227790
2017-09-01	214774
2017-10-01	233968
2017-11-01	233216
2017-12-01	235133
2018-01-01	244886
2018-02-01	238993
2018-03-01	238355
2018-04-01	247023
2018-05-01	230525
2018-06-01	237714
2018-07-01	251885
2018-08-01	236892
2018-09-01	224625
2018-10-01	244935
2018-11-01	236965
2018-12-01	252067
2019-01-01	260157
2019-02-01	238700
2019-03-01	239744
2019-04-01	255158
2019-05-01	271501
2019-06-01	259993
2019-07-01	254756
2019-08-01	264994
2019-09-01	249383
2019-10-01	238207
2019-11-01	250734
2019-12-01	252928
2020-01-01	267708
2020-02-01	262030
2020-03-01	264877
2020-04-01	396944
2020-05-01	363927
2020-06-01	352330
2020-07-01	343945
2020-08-01	342670
2020-09-01	317967
2020-10-01	288702
2020-11-01	281564
2020-12-01	241878
2021-01-01	255675
2021-02-01	257480
2021-03-01	247975
2021-04-01	227942
2021-05-01	216237
2021-06-01	249152
2021-07-01	267306
2021-08-01	277671
2021-09-01	267957
2021-10-01	273357
2021-11-01	214225
2021-12-01	197359
2022-01-01	200085
2022-02-01	209382
2022-03-01	200465
2022-04-01	200428
2022-05-01	202244
2022-06-01	198605
2022-07-01	199874
2022-08-01	198217
2022-09-01	174826
2022-10-01	192473
2022-11-01	179819
2022-12-01	192931
2023-01-01	208432
2023-02-01	207464
2023-03-01	205686
2023-04-01	218136
2023-05-01	212056
2023-06-01	193332
2023-07-01	216069
2023-08-01	213633
2023-09-01	191537
2023-10-01	197131
2023-11-01	202579
2023-12-01	209695
2024-01-01	206310
2024-02-01	209371
2024-03-01	227636
