date	value
1978-02-01	128160
1978-03-01	128165
1978-04-01	128040
1978-05-01	128125
1978-06-01	128359
1978-07-01	128624
1978-08-01	128701
1978-09-01	128562
1978-10-01	128126
1978-11-01	127637
1978-12-01	127566
1979-01-01	127972
1979-02-01	128700
1979-03-01	129429
1979-04-01	130007
1979-05-01	130438
1979-06-01	130737
1979-07-01	131331
1979-08-01	132655
1979-09-01	134661
1979-10-01	137118
1979-11-01	139633
1979-12-01	141574
1980-01-01	142897
1980-02-01	143972
1980-03-01	145212
1980-04-01	147104
1980-05-01	149731
1980-06-01	152689
1980-07-01	155252
1980-08-01	156614
1980-09-01	156646
1980-10-01	155811
1980-11-01	154651
1980-12-01	153847
1981-01-01	153748
1981-02-01	154098
1981-03-01	154619
1981-04-01	155061
1981-05-01	155382
1981-06-01	155878
1981-07-01	156789
1981-08-01	158086
1981-09-01	159462
1981-10-01	160449
1981-11-01	161005
1981-12-01	161208
1982-01-01	161106
1982-02-01	160930
1982-03-01	160735
1982-04-01	160635
1982-05-01	160693
1982-06-01	160674
1982-07-01	160482
1982-08-01	160368
1982-09-01	160415
1982-10-01	160606
1982-11-01	160869
1982-12-01	161125
1983-01-01	161469
1983-02-01	161989
1983-03-01	162642
1983-04-01	163358
1983-05-01	163990
1983-06-01	164653
1983-07-01	165345
1983-08-01	166028
1983-09-01	166848
1983-10-01	167982
1983-11-01	169343
1983-12-01	170937
1984-01-01	172732
1984-02-01	174552
1984-03-01	176204
1984-04-01	177635
1984-05-01	178927
1984-06-01	180027
1984-07-01	180700
1984-08-01	180878
1984-09-01	180587
1984-10-01	179929
1984-11-01	178937
1984-12-01	177794
1985-01-01	176918
1985-02-01	176770
1985-03-01	177558
1985-04-01	178900
1985-05-01	180353
1985-06-01	181941
1985-07-01	183847
1985-08-01	185870
1985-09-01	187793
1985-10-01	189519
1985-11-01	191190
1985-12-01	192680
1986-01-01	193728
1986-02-01	194174
1986-03-01	194004
1986-04-01	212148
1986-05-01	210243
1986-06-01	207673
1986-07-01	205091
1986-08-01	203423
1986-09-01	203241
1986-10-01	204461
1986-11-01	206474
1986-12-01	208572
1987-01-01	210280
1987-02-01	211455
1987-03-01	212369
1987-04-01	213342
1987-05-01	214840
1987-06-01	217155
1987-07-01	220295
1987-08-01	223938
1987-09-01	227327
1987-10-01	229882
1987-11-01	231510
1987-12-01	232230
1988-01-01	231895
1988-02-01	230720
1988-03-01	229214
1988-04-01	228043
1988-05-01	227383
1988-06-01	226925
1988-07-01	226591
1988-08-01	226582
1988-09-01	227263
1988-10-01	228748
1988-11-01	230860
1988-12-01	233691
1989-01-01	237275
1989-02-01	241034
1989-03-01	244535
1989-04-01	247886
1989-05-01	251348
1989-06-01	255055
1989-07-01	258564
1989-08-01	261280
1989-09-01	262799
1989-10-01	263269
1989-11-01	263008
1989-12-01	262441
1990-01-01	262391
1990-02-01	263596
1990-03-01	265945
1990-04-01	268452
1990-05-01	270310
1990-06-01	270948
1990-07-01	270459
1990-08-01	269298
1990-09-01	268000
1990-10-01	267196
1990-11-01	267398
1990-12-01	268691
1991-01-01	270319
1991-02-01	271285
1991-03-01	271249
1991-04-01	270685
1991-05-01	270161
1991-06-01	270117
1991-07-01	271058
1991-08-01	273121
1991-09-01	276133
1991-10-01	279382
1991-11-01	282299
1991-12-01	284692
1992-01-01	286777
1992-02-01	288977
1992-03-01	291307
1992-04-01	293857
1992-05-01	296820
1992-06-01	300123
1992-07-01	303187
1992-08-01	305527
1992-09-01	307148
1992-10-01	308050
1992-11-01	308111
1992-12-01	307317
1993-01-01	306041
1993-02-01	304527
1993-03-01	302929
1993-04-01	301471
1993-05-01	300254
1993-06-01	299847
1993-07-01	300266
1993-08-01	301143
1993-09-01	302286
1993-10-01	303532
1993-11-01	305067
1993-12-01	307184
1994-01-01	309827
1994-02-01	312803
1994-03-01	315994
1994-04-01	318871
1994-05-01	321029
1994-06-01	322135
1994-07-01	322589
1994-08-01	323187
1994-09-01	324483
1994-10-01	326907
1994-11-01	330551
1994-12-01	334653
1995-01-01	338613
1995-02-01	342325
1995-03-01	345494
1995-04-01	347853
1995-05-01	349420
1995-06-01	350498
1995-07-01	351408
1995-08-01	352249
1995-09-01	353254
1995-10-01	354378
1995-11-01	355586
1995-12-01	356789
1996-01-01	357903
1996-02-01	358592
1996-03-01	359014
1996-04-01	359409
1996-05-01	359606
1996-06-01	359073
1996-07-01	357693
1996-08-01	355933
1996-09-01	354199
1996-10-01	353244
1996-11-01	353304
1996-12-01	354354
1997-01-01	355987
1997-02-01	357545
1997-03-01	358501
1997-04-01	358552
1997-05-01	357989
1997-06-01	357612
1997-07-01	357917
1997-08-01	359078
1997-09-01	360965
1997-10-01	363022
1997-11-01	364314
1997-12-01	364297
1998-01-01	362895
1998-02-01	361105
1998-03-01	359926
1998-04-01	360299
1998-05-01	362649
1998-06-01	366741
1998-07-01	371716
1998-08-01	376406
1998-09-01	379783
1998-10-01	381728
1998-11-01	382797
1998-12-01	383603
1999-01-01	384415
1999-02-01	385092
1999-03-01	385434
1999-04-01	385102
1999-05-01	383830
1999-06-01	381827
1999-07-01	379777
1999-08-01	378421
1999-09-01	377761
1999-10-01	377574
1999-11-01	377542
1999-12-01	377523
2000-01-01	377701
2000-02-01	378410
2000-03-01	380218
2000-04-01	383284
2000-05-01	387399
2000-06-01	391498
2000-07-01	394607
2000-08-01	396284
2000-09-01	396768
2000-10-01	396655
2000-11-01	396547
2000-12-01	397050
2001-01-01	398162
2001-02-01	399815
2001-03-01	401623
2001-04-01	403489
2001-05-01	405223
2001-06-01	406684
2001-07-01	408138
2001-08-01	409410
2001-09-01	410736
2001-10-01	412135
2001-11-01	413703
2001-12-01	415503
2002-01-01	417453
2002-02-01	419108
2002-03-01	420022
2002-04-01	420571
2002-05-01	421390
2002-06-01	423343
2002-07-01	426362
2002-08-01	430454
2002-09-01	435379
2002-10-01	440094
2002-11-01	444023
2002-12-01	446391
2003-01-01	447158
2003-02-01	446588
2003-03-01	445482
2003-04-01	444289
2003-05-01	443455
2003-06-01	443291
2003-07-01	443752
2003-08-01	444270
2003-09-01	444284
2003-10-01	443972
2003-11-01	443760
