date	value
1978-02-01	25051
1978-03-01	25450
1978-04-01	26003
1978-05-01	26702
1978-06-01	27595
1978-07-01	28622
1978-08-01	29614
1978-09-01	30325
1978-10-01	30610
1978-11-01	30514
1978-12-01	30263
1979-01-01	30139
1979-02-01	30317
1979-03-01	30803
1979-04-01	31422
1979-05-01	31945
1979-06-01	32205
1979-07-01	32176
1979-08-01	31916
1979-09-01	31609
1979-10-01	31376
1979-11-01	31278
1979-12-01	31243
1980-01-01	31214
1980-02-01	31222
1980-03-01	31261
1980-04-01	31303
1980-05-01	31324
1980-06-01	31305
1980-07-01	31275
1980-08-01	31317
1980-09-01	31545
1980-10-01	32011
1980-11-01	32706
1980-12-01	33553
1981-01-01	34355
1981-02-01	34838
1981-03-01	34941
1981-04-01	34772
1981-05-01	34455
1981-06-01	34180
1981-07-01	34069
1981-08-01	34172
1981-09-01	34449
1981-10-01	34822
1981-11-01	35145
1981-12-01	35292
1982-01-01	35245
1982-02-01	35123
1982-03-01	35014
1982-04-01	34952
1982-05-01	34980
1982-06-01	35125
1982-07-01	35325
1982-08-01	35520
1982-09-01	35640
1982-10-01	35702
1982-11-01	35749
1982-12-01	35783
1983-01-01	35790
1983-02-01	35805
1983-03-01	35855
1983-04-01	36027
1983-05-01	36253
1983-06-01	36407
1983-07-01	36422
1983-08-01	36334
1983-09-01	36114
1983-10-01	35794
1983-11-01	35397
1983-12-01	34972
1984-01-01	34537
1984-02-01	34085
1984-03-01	33642
1984-04-01	33264
1984-05-01	33065
1984-06-01	33142
1984-07-01	33471
1984-08-01	34002
1984-09-01	34641
1984-10-01	35288
1984-11-01	35858
1984-12-01	36389
1985-01-01	36940
1985-02-01	37560
1985-03-01	38300
1985-04-01	39087
1985-05-01	39806
1985-06-01	40373
1985-07-01	40770
1985-08-01	40946
1985-09-01	40921
1985-10-01	40755
1985-11-01	40509
1985-12-01	40245
1986-01-01	40071
1986-02-01	40048
1986-03-01	40137
1986-04-01	40303
1986-05-01	40554
1986-06-01	40828
1986-07-01	41098
1986-08-01	41402
1986-09-01	41823
1986-10-01	42316
1986-11-01	42832
1986-12-01	43270
1987-01-01	43500
1987-02-01	43496
1987-03-01	43265
1987-04-01	42862
1987-05-01	42370
1987-06-01	41836
1987-07-01	41269
1987-08-01	40558
1987-09-01	39680
1987-10-01	38765
1987-11-01	37972
1987-12-01	37416
1988-01-01	37195
1988-02-01	37210
1988-03-01	37315
1988-04-01	37413
1988-05-01	37538
1988-06-01	37797
1988-07-01	38217
1988-08-01	38778
1988-09-01	39490
1988-10-01	40355
1988-11-01	41438
1988-12-01	42691
1989-01-01	43901
1989-02-01	44869
1989-03-01	45359
1989-04-01	45148
1989-05-01	44248
1989-06-01	42978
1989-07-01	41854
1989-08-01	41298
1989-09-01	41456
1989-10-01	42136
1989-11-01	42929
1989-12-01	43458
1990-01-01	43533
1990-02-01	43222
1990-03-01	42773
1990-04-01	42476
1990-05-01	42439
1990-06-01	42620
1990-07-01	42854
1990-08-01	42963
1990-09-01	42809
1990-10-01	42456
1990-11-01	42055
1990-12-01	41709
1991-01-01	41481
1991-02-01	41370
1991-03-01	41360
1991-04-01	41459
1991-05-01	41563
1991-06-01	41501
1991-07-01	41147
1991-08-01	40546
1991-09-01	39753
1991-10-01	38799
1991-11-01	37792
1991-12-01	36947
1992-01-01	36412
1992-02-01	36182
1992-03-01	36225
1992-04-01	36444
1992-05-01	36708
1992-06-01	36953
1992-07-01	37130
1992-08-01	37186
1992-09-01	37110
1992-10-01	36985
1992-11-01	36834
1992-12-01	36705
1993-01-01	36654
1993-02-01	36708
1993-03-01	36788
1993-04-01	36832
1993-05-01	36902
1993-06-01	36978
1993-07-01	37059
1993-08-01	37134
1993-09-01	37194
1993-10-01	37219
1993-11-01	37173
1993-12-01	37082
1994-01-01	37034
1994-02-01	37152
1994-03-01	37458
1994-04-01	37915
1994-05-01	38379
1994-06-01	38753
1994-07-01	39057
1994-08-01	39345
1994-09-01	39705
1994-10-01	40137
1994-11-01	40693
1994-12-01	41294
1995-01-01	41774
1995-02-01	42031
1995-03-01	42055
1995-04-01	41883
1995-05-01	41588
1995-06-01	41317
1995-07-01	41104
1995-08-01	40998
1995-09-01	41061
1995-10-01	41261
1995-11-01	41505
1995-12-01	41697
1996-01-01	41838
1996-02-01	41913
1996-03-01	41953
1996-04-01	42032
1996-05-01	42182
1996-06-01	42347
1996-07-01	42447
1996-08-01	42397
1996-09-01	42166
1996-10-01	41892
1996-11-01	41678
1996-12-01	41557
1997-01-01	41574
1997-02-01	41700
1997-03-01	41905
1997-04-01	42083
1997-05-01	42206
1997-06-01	42386
1997-07-01	42794
1997-08-01	43525
1997-09-01	44472
1997-10-01	45366
1997-11-01	46000
1997-12-01	46281
1998-01-01	46136
1998-02-01	45678
1998-03-01	45175
1998-04-01	44854
1998-05-01	44860
1998-06-01	45099
1998-07-01	45411
1998-08-01	45636
1998-09-01	45718
1998-10-01	45702
1998-11-01	45631
1998-12-01	45584
1999-01-01	45622
1999-02-01	45749
1999-03-01	45872
1999-04-01	45972
1999-05-01	46037
1999-06-01	46089
1999-07-01	46162
1999-08-01	46234
1999-09-01	46214
1999-10-01	46005
1999-11-01	45628
1999-12-01	45169
2000-01-01	44752
2000-02-01	44462
2000-03-01	44320
2000-04-01	44297
2000-05-01	44345
2000-06-01	44399
2000-07-01	44325
2000-08-01	44119
2000-09-01	43854
2000-10-01	43621
2000-11-01	43505
2000-12-01	43596
2001-01-01	43910
2001-02-01	44353
2001-03-01	44767
2001-04-01	45016
2001-05-01	45102
2001-06-01	45058
2001-07-01	44959
2001-08-01	44879
2001-09-01	44827
2001-10-01	44806
2001-11-01	44750
2001-12-01	44628
2002-01-01	44495
2002-02-01	44432
2002-03-01	44500
2002-04-01	44740
2002-05-01	45070
2002-06-01	45405
2002-07-01	45683
2002-08-01	45797
2002-09-01	45730
2002-10-01	45557
2002-11-01	45366
2002-12-01	45185
2003-01-01	45006
2003-02-01	44843
2003-03-01	44688
2003-04-01	44498
2003-05-01	44282
2003-06-01	44063
2003-07-01	43864
2003-08-01	43714
2003-09-01	43636
2003-10-01	43655
2003-11-01	43794
2003-12-01	44027
2004-01-01	44258
2004-02-01	44393
2004-03-01	44421
2004-04-01	44331
2004-05-01	44112
2004-06-01	43808
2004-07-01	43491
2004-08-01	43215
2004-09-01	43071
2004-10-01	43056
2004-11-01	43154
2004-12-01	43335
2005-01-01	43526
2005-02-01	43616
2005-03-01	43537
2005-04-01	43380
2005-05-01	43243
2005-06-01	43162
2005-07-01	43209
2005-08-01	43433
2005-09-01	43791
2005-10-01	44198
2005-11-01	44557
2005-12-01	44791
2006-01-01	44950
2006-02-01	45159
2006-03-01	45514
2006-04-01	45965
2006-05-01	46443
2006-06-01	46910
2006-07-01	47271
2006-08-01	47473
2006-09-01	47524
2006-10-01	47507
2006-11-01	47501
2006-12-01	47568
2007-01-01	47686
2007-02-01	47874
2007-03-01	48183
2007-04-01	48698
2007-05-01	49390
2007-06-01	50165
2007-07-01	50889
2007-08-01	51482
2007-09-01	51898
2007-10-01	52089
2007-11-01	52089
2007-12-01	52011
2008-01-01	51926
2008-02-01	51854
2008-03-01	51791
2008-04-01	51734
2008-05-01	51717
2008-06-01	51779
2008-07-01	51924
2008-08-01	52223
2008-09-01	52694
2008-10-01	53359
2008-11-01	54191
2008-12-01	55086
2009-01-01	56057
2009-02-01	57052
2009-03-01	57937
2009-04-01	58511
2009-05-01	58734
2009-06-01	58651
2009-07-01	58438
2009-08-01	58236
2009-09-01	58124
2009-10-01	58100
2009-11-01	58082
2009-12-01	57979
2010-01-01	57776
2010-02-01	57523
2010-03-01	57411
2010-04-01	57595
2010-05-01	58014
2010-06-01	58449
2010-07-01	58725
2010-08-01	58743
2010-09-01	58595
2010-10-01	58460
2010-11-01	58439
2010-12-01	58538
