date	value
1960-06-01	169
1961-06-01	187
1962-06-01	181
1963-06-01	187
1964-06-01	241
1965-06-01	248
1966-06-01	324
1967-06-01	365
1968-06-01	376
1969-06-01	402
1970-06-01	550
1971-06-01	624
1972-06-01	666
1973-06-01	794
1974-06-01	802
1975-06-01	1025
1976-06-01	1041
1977-06-01	1656
1978-06-01	1718
1979-06-01	1677
1980-06-01	1495
1981-06-01	1419
1982-06-01	1952
1983-06-01	4319
1984-06-01	4249
1985-06-01	2290
1986-06-01	1586
1987-06-01	4246
1988-06-01	8348
1989-06-01	11746
1990-06-01	9044
1991-06-01	8872
1992-06-01	10806
1993-06-01	14793
1994-06-01	17589
1995-06-01	21645
1996-06-01	23056
1997-06-01	24051
1998-06-01	26125
1999-06-01	28201
2000-06-01	30690
2001-06-01	31790
2002-06-01	32863
2003-06-01	33916
2004-06-01	36366
2005-06-01	39741
2006-06-01	44210
2007-06-01	48913
2008-06-01	53713
2009-06-01	64052
2010-06-01	65834
2011-06-01	68311
2012-06-01	71665
2013-06-01	76806
2014-06-01	79283
2015-06-01	85721
2016-06-01	89430
2017-06-01	93029
2018-06-01	94368
2019-06-01	96157
2020-06-01	97269
2021-06-01	98314
