date	value
1959-09-01	4775
1959-12-01	6188
1960-03-01	5313
1960-06-01	4968
1960-09-01	4707
1960-12-01	5130
1961-03-01	5750
1961-06-01	6718
1961-09-01	5848
1961-12-01	6677
1962-03-01	6353
1962-06-01	6448
1962-09-01	5535
1962-12-01	6539
1963-03-01	6366
1963-06-01	6321
1963-09-01	6797
1963-12-01	7596
1964-03-01	7153
1964-06-01	7299
1964-09-01	6600
1964-12-01	7352
1965-03-01	7168
1965-06-01	7649
1965-09-01	7360
1965-12-01	7450
1966-03-01	6947
1966-06-01	7431
1966-09-01	7702
1966-12-01	7680
1967-03-01	8134
1967-06-01	8871
1967-09-01	8358
1967-12-01	8871
1968-03-01	8075
1968-06-01	8639
1968-09-01	8644
1968-12-01	9862
1969-03-01	8543
1969-06-01	9108
1969-09-01	10257
1969-12-01	10705
1970-03-01	10553
1970-06-01	10578
1970-09-01	11183
1970-12-01	11751
1971-03-01	11162
1971-06-01	12069
1971-09-01	12077
1971-12-01	12604
1972-03-01	12567
1972-06-01	12373
1972-09-01	12082
1972-12-01	13437
1973-03-01	13026
1973-06-01	12076
1973-09-01	12067
1973-12-01	12643
1974-03-01	11312
1974-06-01	11540
1974-09-01	12583
1974-12-01	13151
1975-03-01	12974
1975-06-01	13506
1975-09-01	13212
1975-12-01	13480
1976-03-01	13483
1976-06-01	14079
1976-09-01	15158
1976-12-01	14850
1977-03-01	14040
1977-06-01	14083
1977-09-01	14479
1977-12-01	15325
1978-03-01	14758
1978-06-01	14877
1978-09-01	14859
1978-12-01	15715
1979-03-01	16593
1979-06-01	16491
1979-09-01	16394
1979-12-01	18094
1980-03-01	17144
1980-06-01	16524
1980-09-01	16180
1980-12-01	16406
1981-03-01	15717
1981-06-01	16545
1981-09-01	15934
1981-12-01	15397
1982-03-01	17245
1982-06-01	17802
1982-09-01	17230
1982-12-01	17214
1983-03-01	15920
1983-06-01	16359
1983-09-01	16475
1983-12-01	18030
1984-03-01	18161
1984-06-01	19150
1984-09-01	20235
1984-12-01	19902
1985-03-01	20825
1985-06-01	21940
1985-09-01	21279
1985-12-01	21798
1986-03-01	21287
1986-06-01	21676
1986-09-01	22550
1986-12-01	23830
1987-03-01	23382
1987-06-01	24904
1987-09-01	25112
1987-12-01	26431
1988-03-01	26558
1988-06-01	24565
1988-09-01	25232
1988-12-01	25947
1989-03-01	25649
1989-06-01	26902
1989-09-01	26699
1989-12-01	26419
1990-03-01	27706
1990-06-01	27751
1990-09-01	28847
1990-12-01	29304
1991-03-01	30560
1991-06-01	32085
1991-09-01	32804
1991-12-01	32921
1992-03-01	32684
1992-06-01	33807
1992-09-01	34463
1992-12-01	35502
1993-03-01	35667
1993-06-01	36382
1993-09-01	37564
1993-12-01	38319
1994-03-01	39458
1994-06-01	40150
1994-09-01	39826
1994-12-01	40243
1995-03-01	41289
1995-06-01	40995
1995-09-01	43122
1995-12-01	43181
1996-03-01	45580
1996-06-01	46640
1996-09-01	46078
1996-12-01	47629
1997-03-01	49244
1997-06-01	55002
1997-09-01	52471
1997-12-01	51447
1998-03-01	50705
1998-06-01	52395
1998-09-01	52226
1998-12-01	53296
1999-03-01	52436
1999-06-01	53025
1999-09-01	55158
1999-12-01	57857
2000-03-01	58781
2000-06-01	60056
2000-09-01	63391
2000-12-01	61569
2001-03-01	63042
2001-06-01	63888
2001-09-01	63054
2001-12-01	61261
2002-03-01	62888
2002-06-01	63451
2002-09-01	63184
2002-12-01	63765
2003-03-01	63893
2003-06-01	61074
2003-09-01	61822
2003-12-01	63739
2004-03-01	64031
2004-06-01	65672
2004-09-01	64823
2004-12-01	65327
2005-03-01	66972
2005-06-01	66973
2005-09-01	66439
2005-12-01	68275
2006-03-01	68097
2006-06-01	69175
2006-09-01	69905
2006-12-01	70678
2007-03-01	71148
2007-06-01	71561
2007-09-01	72317
2007-12-01	72331
2008-03-01	74418
2008-06-01	75612
2008-09-01	75447
2008-12-01	74547
2009-03-01	76786
2009-06-01	75025
2009-09-01	76320
2009-12-01	77897
2010-03-01	80358
2010-06-01	81432
2010-09-01	80019
2010-12-01	81691
2011-03-01	77509
2011-06-01	79467
2011-09-01	82044
2011-12-01	84016
2012-03-01	81925
2012-06-01	85375
2012-09-01	86223
2012-12-01	87017
2013-03-01	86923
2013-06-01	90901
2013-09-01	90749
2013-12-01	92030
2014-03-01	94594
2014-06-01	95018
2014-09-01	97175
2014-12-01	99101
2015-03-01	102529
2015-06-01	99112
2015-09-01	103883
2015-12-01	104751
2016-03-01	106870
2016-06-01	107893
2016-09-01	109622
2016-12-01	113279
2017-03-01	110578
2017-06-01	113194
2017-09-01	115663
2017-12-01	113280
2018-03-01	117465
2018-06-01	118643
2018-09-01	120024
2018-12-01	119597
2019-03-01	120464
2019-06-01	123420
2019-09-01	124301
2019-12-01	123559
2020-03-01	117579
2020-06-01	109649
2020-09-01	105688
2020-12-01	110556
2021-03-01	111449
2021-06-01	107653
2021-09-01	108759
2021-12-01	107726
2022-03-01	106792
