date	value
1978-02-01	42007
1978-03-01	38078
1978-04-01	38485
1978-05-01	37761
1978-06-01	39650
1978-07-01	37524
1978-08-01	36096
1978-09-01	35088
1978-10-01	29811
1978-11-01	30805
1978-12-01	36848
1979-01-01	40160
1979-02-01	39015
1979-03-01	34803
1979-04-01	32493
1979-05-01	29436
1979-06-01	31632
1979-07-01	27905
1979-08-01	26745
1979-09-01	27229
1979-10-01	25545
1979-11-01	25874
1979-12-01	33467
1980-01-01	37305
1980-02-01	35647
1980-03-01	34934
1980-04-01	36912
1980-05-01	34569
1980-06-01	31451
1980-07-01	28317
1980-08-01	26951
1980-09-01	29102
1980-10-01	25584
1980-11-01	24030
1980-12-01	32510
1981-01-01	36684
1981-02-01	30920
1981-03-01	28103
1981-04-01	27054
1981-05-01	25299
1981-06-01	26254
1981-07-01	26253
1981-08-01	26848
1981-09-01	26927
1981-10-01	28175
1981-11-01	24060
1981-12-01	29966
1982-01-01	32400
1982-02-01	32207
1982-03-01	29680
1982-04-01	29182
1982-05-01	30124
1982-06-01	28419
1982-07-01	30281
1982-08-01	36218
1982-09-01	36156
1982-10-01	39421
1982-11-01	43836
1982-12-01	62023
1983-01-01	72944
1983-02-01	72233
1983-03-01	67037
1983-04-01	65932
1983-05-01	68439
1983-06-01	64813
1983-07-01	68106
1983-08-01	67513
1983-09-01	63319
1983-10-01	58979
1983-11-01	55771
1983-12-01	59983
1984-01-01	73062
1984-02-01	68683
1984-03-01	67975
1984-04-01	64196
1984-05-01	62797
1984-06-01	61490
1984-07-01	62976
1984-08-01	67527
1984-09-01	61397
1984-10-01	58167
1984-11-01	61621
1984-12-01	64310
1985-01-01	75351
1985-02-01	73836
1985-03-01	70951
1985-04-01	67725
1985-05-01	63540
1985-06-01	63539
1985-07-01	60937
1985-08-01	59024
1985-09-01	57251
1985-10-01	54304
1985-11-01	50990
1985-12-01	54311
1986-01-01	59555
1986-02-01	64663
1986-03-01	59294
1986-04-01	55938
1986-05-01	65085
1986-06-01	58681
1986-07-01	63813
1986-08-01	62394
1986-09-01	61545
1986-10-01	59380
1986-11-01	58459
1986-12-01	68633
1987-01-01	71320
1987-02-01	71611
1987-03-01	74244
1987-04-01	69360
1987-05-01	69132
1987-06-01	64887
1987-07-01	62949
1987-08-01	62472
1987-09-01	62150
1987-10-01	61048
