date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	151
1985-12-01	180
1986-03-01	165
1986-06-01	150
1986-09-01	147
1986-12-01	167
1987-03-01	147
1987-06-01	142
1987-09-01	150
1987-12-01	178
1988-03-01	154
1988-06-01	132
1988-09-01	147
1988-12-01	170
1989-03-01	154
1989-06-01	148
1989-09-01	143
1989-12-01	161
1990-03-01	141
1990-06-01	141
1990-09-01	138
1990-12-01	159
1991-03-01	143
1991-06-01	132
1991-09-01	135
1991-12-01	168
1992-03-01	148
1992-06-01	131
1992-09-01	131
1992-12-01	152
1993-03-01	135
1993-06-01	142
1993-09-01	147
1993-12-01	178
1994-03-01	159
1994-06-01	155
1994-09-01	173
1994-12-01	210
1995-03-01	201
1995-06-01	214
1995-09-01	213
1995-12-01	231
1996-03-01	181
1996-06-01	187
1996-09-01	190
1996-12-01	221
1997-03-01	193
1997-06-01	194
1997-09-01	186
1997-12-01	211
1998-03-01	183
1998-06-01	201
1998-09-01	212
1998-12-01	245
1999-03-01	211
1999-06-01	212
1999-09-01	226
1999-12-01	264
2000-03-01	224
2000-06-01	225
2000-09-01	244
2000-12-01	293
2001-03-01	244
2001-06-01	240
2001-09-01	259
2001-12-01	278
2002-03-01	263
2002-06-01	264
2002-09-01	287
2002-12-01	302
2003-03-01	272
2003-06-01	278
2003-09-01	276
2003-12-01	304
2004-03-01	269
2004-06-01	267
2004-09-01	274
2004-12-01	305
2005-03-01	259
2005-06-01	264
2005-09-01	270
2005-12-01	293
2006-03-01	265
2006-06-01	275
2006-09-01	297
2006-12-01	317
2007-03-01	277
2007-06-01	290
2007-09-01	315
2007-12-01	339
2008-03-01	300
2008-06-01	313
2008-09-01	319
2008-12-01	351
2009-03-01	311
2009-06-01	321
2009-09-01	320
2009-12-01	357
2010-03-01	315
2010-06-01	322
2010-09-01	332
2010-12-01	379
2011-03-01	325
2011-06-01	343
2011-09-01	349
2011-12-01	387
2012-03-01	346
2012-06-01	349
2012-09-01	359
2012-12-01	387
2013-03-01	336
2013-06-01	344
2013-09-01	357
2013-12-01	379
2014-03-01	345
2014-06-01	357
2014-09-01	369
2014-12-01	415
2015-03-01	370
2015-06-01	361
2015-09-01	372
2015-12-01	417
2016-03-01	375
2016-06-01	383
2016-09-01	396
2016-12-01	432
2017-03-01	380
2017-06-01	391
2017-09-01	390
2017-12-01	433
2018-03-01	383
2018-06-01	387
2018-09-01	399
2018-12-01	435
2019-03-01	383
2019-06-01	387
2019-09-01	390
2019-12-01	426
2020-03-01	394
2020-06-01	437
2020-09-01	434
2020-12-01	469
2021-03-01	412
2021-06-01	425
2021-09-01	439
2021-12-01	490
2022-03-01	440
