date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	505
1985-12-01	636
1986-03-01	556
1986-06-01	601
1986-09-01	564
1986-12-01	631
1987-03-01	516
1987-06-01	664
1987-09-01	503
1987-12-01	631
1988-03-01	474
1988-06-01	415
1988-09-01	350
1988-12-01	361
1989-03-01	324
1989-06-01	428
1989-09-01	397
1989-12-01	435
1990-03-01	383
1990-06-01	420
1990-09-01	373
1990-12-01	501
1991-03-01	483
1991-06-01	456
1991-09-01	516
1991-12-01	597
1992-03-01	469
1992-06-01	603
1992-09-01	576
1992-12-01	482
1993-03-01	463
1993-06-01	617
1993-09-01	551
1993-12-01	614
1994-03-01	-418
1994-06-01	873
1994-09-01	868
1994-12-01	895
1995-03-01	676
1995-06-01	717
1995-09-01	605
1995-12-01	481
1996-03-01	475
1996-06-01	1230
1996-09-01	271
1996-12-01	236
1997-03-01	921
1997-06-01	1295
1997-09-01	625
1997-12-01	670
1998-03-01	588
1998-06-01	950
1998-09-01	648
1998-12-01	1022
1999-03-01	1087
1999-06-01	1257
1999-09-01	669
1999-12-01	1143
2000-03-01	912
2000-06-01	760
2000-09-01	852
2000-12-01	800
2001-03-01	802
2001-06-01	822
2001-09-01	-289
2001-12-01	892
2002-03-01	758
2002-06-01	1101
2002-09-01	921
2002-12-01	994
2003-03-01	805
2003-06-01	773
2003-09-01	64
2003-12-01	670
2004-03-01	415
2004-06-01	1317
2004-09-01	716
2004-12-01	1135
2005-03-01	964
2005-06-01	1468
2005-09-01	1202
2005-12-01	1493
2006-03-01	1540
2006-06-01	1552
2006-09-01	1420
2006-12-01	1912
2007-03-01	1489
2007-06-01	3550
2007-09-01	2402
2007-12-01	2434
2008-03-01	2376
2008-06-01	2963
2008-09-01	2742
2008-12-01	2579
2009-03-01	1858
2009-06-01	2695
2009-09-01	1427
2009-12-01	2075
2010-03-01	2384
2010-06-01	2077
2010-09-01	2007
2010-12-01	1762
2011-03-01	1590
2011-06-01	2004
2011-09-01	1429
2011-12-01	1011
2012-03-01	1418
2012-06-01	1817
2012-09-01	1371
2012-12-01	1302
2013-03-01	990
2013-06-01	1355
2013-09-01	973
2013-12-01	1940
2014-03-01	786
2014-06-01	1081
2014-09-01	890
2014-12-01	1011
2015-03-01	902
2015-06-01	1205
2015-09-01	967
2015-12-01	898
2016-03-01	684
2016-06-01	1131
2016-09-01	842
2016-12-01	837
2017-03-01	738
2017-06-01	1026
2017-09-01	717
2017-12-01	743
2018-03-01	782
2018-06-01	991
2018-09-01	786
2018-12-01	820
2019-03-01	714
2019-06-01	962
2019-09-01	885
2019-12-01	988
2020-03-01	874
2020-06-01	1007
2020-09-01	934
2020-12-01	950
2021-03-01	749
2021-06-01	931
2021-09-01	863
2021-12-01	864
2022-03-01	779
