date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	87
1985-12-01	106
1986-03-01	76
1986-06-01	119
1986-09-01	86
1986-12-01	93
1987-03-01	75
1987-06-01	88
1987-09-01	102
1987-12-01	72
1988-03-01	40
1988-06-01	28
1988-09-01	81
1988-12-01	102
1989-03-01	75
1989-06-01	60
1989-09-01	86
1989-12-01	95
1990-03-01	91
1990-06-01	112
1990-09-01	79
1990-12-01	99
1991-03-01	87
1991-06-01	108
1991-09-01	79
1991-12-01	87
1992-03-01	83
1992-06-01	98
1992-09-01	86
1992-12-01	91
1993-03-01	46
1993-06-01	90
1993-09-01	61
1993-12-01	72
1994-03-01	65
1994-06-01	108
1994-09-01	115
1994-12-01	118
1995-03-01	76
1995-06-01	96
1995-09-01	123
1995-12-01	89
1996-03-01	83
1996-06-01	119
1996-09-01	99
1996-12-01	161
1997-03-01	118
1997-06-01	118
1997-09-01	163
1997-12-01	156
1998-03-01	136
1998-06-01	183
1998-09-01	121
1998-12-01	101
1999-03-01	101
1999-06-01	109
1999-09-01	108
1999-12-01	105
2000-03-01	112
2000-06-01	105
2000-09-01	130
2000-12-01	140
2001-03-01	128
2001-06-01	363
2001-09-01	313
2001-12-01	350
2002-03-01	169
2002-06-01	192
2002-09-01	129
2002-12-01	139
2003-03-01	130
2003-06-01	158
2003-09-01	93
2003-12-01	137
2004-03-01	125
2004-06-01	34
2004-09-01	81
2004-12-01	118
2005-03-01	85
2005-06-01	180
2005-09-01	104
2005-12-01	125
2006-03-01	124
2006-06-01	175
2006-09-01	121
2006-12-01	170
2007-03-01	135
2007-06-01	146
2007-09-01	135
2007-12-01	151
2008-03-01	146
2008-06-01	209
2008-09-01	168
2008-12-01	193
2009-03-01	139
2009-06-01	217
2009-09-01	224
2009-12-01	290
2010-03-01	327
2010-06-01	369
2010-09-01	308
2010-12-01	401
2011-03-01	296
2011-06-01	431
2011-09-01	327
2011-12-01	402
2012-03-01	254
2012-06-01	517
2012-09-01	189
2012-12-01	283
2013-03-01	154
2013-06-01	292
2013-09-01	178
2013-12-01	249
2014-03-01	139
2014-06-01	191
2014-09-01	85
2014-12-01	813
2015-03-01	137
2015-06-01	247
2015-09-01	210
2015-12-01	234
2016-03-01	221
2016-06-01	316
2016-09-01	275
2016-12-01	321
2017-03-01	206
2017-06-01	289
2017-09-01	232
2017-12-01	294
2018-03-01	210
2018-06-01	357
2018-09-01	288
2018-12-01	329
2019-03-01	248
2019-06-01	312
2019-09-01	207
2019-12-01	277
2020-03-01	205
2020-06-01	258
2020-09-01	213
2020-12-01	265
2021-03-01	184
2021-06-01	294
2021-09-01	220
2021-12-01	261
2022-03-01	207
2022-06-01	312
2022-09-01	243
2022-12-01	347
2023-03-01	257
2023-06-01	419
2023-09-01	287
2023-12-01	406
2024-03-01	242
2024-06-01	410
2024-09-01	312
2024-12-01	369
2025-03-01	267
2025-06-01	426
2025-09-01	262
