date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	79
1985-12-01	82
1986-03-01	88
1986-06-01	95
1986-09-01	99
1986-12-01	96
1987-03-01	92
1987-06-01	90
1987-09-01	91
1987-12-01	89
1988-03-01	85
1988-06-01	82
1988-09-01	85
1988-12-01	90
1989-03-01	90
1989-06-01	91
1989-09-01	99
1989-12-01	106
1990-03-01	109
1990-06-01	106
1990-09-01	106
1990-12-01	110
1991-03-01	113
1991-06-01	114
1991-09-01	116
1991-12-01	118
1992-03-01	119
1992-06-01	116
1992-09-01	115
1992-12-01	118
1993-03-01	120
1993-06-01	117
1993-09-01	114
1993-12-01	116
1994-03-01	125
1994-06-01	136
1994-09-01	133
1994-12-01	122
1995-03-01	110
1995-06-01	105
1995-09-01	103
1995-12-01	112
1996-03-01	128
1996-06-01	140
1996-09-01	158
1996-12-01	166
1997-03-01	149
1997-06-01	128
1997-09-01	127
1997-12-01	152
1998-03-01	179
1998-06-01	183
1998-09-01	191
1998-12-01	195
1999-03-01	180
1999-06-01	158
1999-09-01	147
1999-12-01	156
2000-03-01	174
2000-06-01	194
2000-09-01	209
2000-12-01	194
2001-03-01	173
2001-06-01	171
2001-09-01	180
2001-12-01	179
2002-03-01	171
2002-06-01	175
2002-09-01	197
2002-12-01	207
2003-03-01	196
2003-06-01	177
2003-09-01	183
2003-12-01	203
2004-03-01	218
2004-06-01	232
2004-09-01	250
2004-12-01	268
2005-03-01	280
2005-06-01	278
2005-09-01	279
2005-12-01	267
2006-03-01	268
2006-06-01	285
2006-09-01	301
2006-12-01	289
2007-03-01	249
2007-06-01	238
2007-09-01	252
2007-12-01	272
2008-03-01	297
2008-06-01	314
2008-09-01	324
2008-12-01	310
2009-03-01	268
2009-06-01	260
2009-09-01	292
2009-12-01	370
2010-03-01	422
2010-06-01	423
2010-09-01	397
2010-12-01	377
2011-03-01	377
2011-06-01	391
2011-09-01	375
2011-12-01	380
2012-03-01	411
2012-06-01	420
2012-09-01	381
2012-12-01	306
2013-03-01	268
2013-06-01	299
2013-09-01	327
2013-12-01	330
2014-03-01	329
2014-06-01	332
2014-09-01	343
2014-12-01	338
2015-03-01	322
2015-06-01	302
2015-09-01	317
2015-12-01	364
2016-03-01	393
2016-06-01	388
2016-09-01	379
2016-12-01	397
2017-03-01	436
2017-06-01	452
2017-09-01	452
2017-12-01	451
2018-03-01	460
2018-06-01	464
2018-09-01	460
2018-12-01	455
2019-03-01	455
2019-06-01	
2019-09-01	
2019-12-01	
2020-03-01	
2020-06-01	
2020-09-01	
2020-12-01	
2021-03-01	
2021-06-01	
2021-09-01	
2021-12-01	
2022-03-01	
2022-06-01	
2022-09-01	
2022-12-01	
2023-03-01	
2023-06-01	
2023-09-01	
2023-12-01	
2024-03-01	
2024-06-01	
2024-09-01	
2024-12-01	
2025-03-01	
2025-06-01	
2025-09-01	
