date	value
1983-09-01	
1983-12-01	
1984-03-01	
1984-06-01	
1984-09-01	
1984-12-01	
1985-03-01	
1985-06-01	
1985-09-01	884
1985-12-01	888
1986-03-01	904
1986-06-01	943
1986-09-01	944
1986-12-01	928
1987-03-01	896
1987-06-01	888
1987-09-01	895
1987-12-01	925
1988-03-01	954
1988-06-01	961
1988-09-01	940
1988-12-01	932
1989-03-01	944
1989-06-01	970
1989-09-01	979
1989-12-01	984
1990-03-01	984
1990-06-01	985
1990-09-01	974
1990-12-01	967
1991-03-01	984
1991-06-01	1016
1991-09-01	1049
1991-12-01	1042
1992-03-01	1018
1992-06-01	1016
1992-09-01	1056
1992-12-01	1086
1993-03-01	1086
1993-06-01	1079
1993-09-01	1092
1993-12-01	1114
1994-03-01	1128
1994-06-01	1140
1994-09-01	1149
1994-12-01	1164
1995-03-01	1195
1995-06-01	1237
1995-09-01	1282
1995-12-01	1312
1996-03-01	1309
1996-06-01	1283
1996-09-01	1266
1996-12-01	1279
1997-03-01	1312
1997-06-01	1351
1997-09-01	1386
1997-12-01	1416
1998-03-01	1439
1998-06-01	1473
1998-09-01	1506
1998-12-01	1529
1999-03-01	1532
1999-06-01	1551
1999-09-01	1598
1999-12-01	1666
2000-03-01	1714
2000-06-01	1715
2000-09-01	1674
2000-12-01	1647
2001-03-01	1672
2001-06-01	1720
2001-09-01	1726
2001-12-01	1688
2002-03-01	1660
2002-06-01	1662
2002-09-01	1678
2002-12-01	1699
2003-03-01	1723
2003-06-01	1749
2003-09-01	1756
2003-12-01	1748
2004-03-01	1738
2004-06-01	1736
2004-09-01	1738
2004-12-01	1768
2005-03-01	1795
2005-06-01	1809
2005-09-01	1797
2005-12-01	1795
2006-03-01	1807
2006-06-01	1828
2006-09-01	1836
2006-12-01	1857
2007-03-01	1882
2007-06-01	1916
2007-09-01	1929
2007-12-01	1941
2008-03-01	1945
2008-06-01	1954
2008-09-01	1959
2008-12-01	1972
2009-03-01	1995
2009-06-01	2035
2009-09-01	2052
2009-12-01	2067
2010-03-01	2080
2010-06-01	2101
2010-09-01	2114
2010-12-01	2129
2011-03-01	2147
2011-06-01	2180
2011-09-01	2191
2011-12-01	2196
2012-03-01	2189
2012-06-01	2194
2012-09-01	2195
2012-12-01	2188
2013-03-01	2166
2013-06-01	2160
2013-09-01	2171
2013-12-01	2203
2014-03-01	2220
2014-06-01	2220
2014-09-01	2213
2014-12-01	2216
2015-03-01	2230
2015-06-01	2256
2015-09-01	2275
2015-12-01	2293
2016-03-01	2320
2016-06-01	2349
2016-09-01	2371
2016-12-01	2388
2017-03-01	2390
2017-06-01	2385
2017-09-01	2378
2017-12-01	2391
2018-03-01	2412
2018-06-01	2424
2018-09-01	2415
2018-12-01	2420
2019-03-01	2441
2019-06-01	
2019-09-01	
2019-12-01	
2020-03-01	
2020-06-01	
2020-09-01	
2020-12-01	
2021-03-01	
2021-06-01	
2021-09-01	
2021-12-01	
2022-03-01	
2022-06-01	
2022-09-01	
2022-12-01	
2023-03-01	
2023-06-01	
2023-09-01	2843
2023-12-01	2879
2024-03-01	2908
2024-06-01	2924
2024-09-01	2934
2024-12-01	2942
2025-03-01	2962
2025-06-01	2997
2025-09-01	3032
2025-12-01	3060
2026-03-01	3082
2026-06-01	3098
