date	value
1960-06-01	47776
1961-06-01	49529
1962-06-01	51443
1963-06-01	53545
1964-06-01	55210
1965-06-01	60238
1966-06-01	66287
1967-06-01	69828
1968-06-01	76223
1969-06-01	78663
1970-06-01	84613
1971-06-01	89011
1972-06-01	92826
1973-06-01	95783
1974-06-01	98200
1975-06-01	106927
1976-06-01	115726
1977-06-01	116466
1978-06-01	119937
1979-06-01	123906
1980-06-01	126703
1981-06-01	132459
1982-06-01	134450
1983-06-01	137869
1984-06-01	144295
1985-06-01	157043
1986-06-01	163864
1987-06-01	169416
1988-06-01	175790
1989-06-01	180963
1990-06-01	185757
1991-06-01	191704
1992-06-01	196591
1993-06-01	201590
1994-06-01	203782
1995-06-01	212564
1996-06-01	221544
1997-06-01	226213
1998-06-01	235365
1999-06-01	246851
2000-06-01	254806
2001-06-01	259592
2002-06-01	268230
2003-06-01	275665
2004-06-01	288059
2005-06-01	296854
2006-06-01	306175
2007-06-01	315602
2008-06-01	325343
2009-06-01	338818
2010-06-01	344401
2011-06-01	355149
2012-06-01	368655
2013-06-01	370763
2014-06-01	376881
2015-06-01	385188
2016-06-01	403679
2017-06-01	423470
2018-06-01	438467
2019-06-01	460491
2020-06-01	494467
2021-06-01	526939
2022-06-01	563190
2023-06-01	573110
2024-06-01	593514
2025-06-01	621455
