date	value
1978-02-01	435021
1978-03-01	436269
1978-04-01	435582
1978-05-01	435362
1978-06-01	440182
1978-07-01	432352
1978-08-01	437157
1978-09-01	436704
1978-10-01	435861
1978-11-01	434101
1978-12-01	434176
1979-01-01	432460
1979-02-01	439004
1979-03-01	439236
1979-04-01	441545
1979-05-01	440384
1979-06-01	439676
1979-07-01	433228
1979-08-01	442623
1979-09-01	444347
1979-10-01	442257
1979-11-01	441087
1979-12-01	441970
1980-01-01	443060
1980-02-01	444396
1980-03-01	449391
1980-04-01	447633
1980-05-01	448866
1980-06-01	447868
1980-07-01	456976
1980-08-01	456968
1980-09-01	455671
1980-10-01	457491
1980-11-01	464537
1980-12-01	468201
1981-01-01	470627
1981-02-01	467033
1981-03-01	467842
1981-04-01	469090
1981-05-01	468472
1981-06-01	469741
1981-07-01	469108
1981-08-01	464677
1981-09-01	471186
1981-10-01	467238
1981-11-01	468284
1981-12-01	472662
1982-01-01	471546
1982-02-01	468504
1982-03-01	469915
1982-04-01	471719
1982-05-01	473172
1982-06-01	476276
1982-07-01	468422
1982-08-01	469342
1982-09-01	469736
1982-10-01	472399
1982-11-01	469170
1982-12-01	467339
1983-01-01	463587
1983-02-01	462707
1983-03-01	460370
1983-04-01	459758
1983-05-01	464504
1983-06-01	466636
1983-07-01	469706
1983-08-01	468643
1983-09-01	471013
1983-10-01	471719
1983-11-01	472013
1983-12-01	472598
1984-01-01	475489
1984-02-01	478052
1984-03-01	480134
1984-04-01	484658
1984-05-01	486066
1984-06-01	482737
1984-07-01	480118
1984-08-01	489172
1984-09-01	483315
1984-10-01	481494
1984-11-01	487692
1984-12-01	489653
1985-01-01	492259
1985-02-01	492516
1985-03-01	497023
1985-04-01	497106
1985-05-01	494636
1985-06-01	497091
1985-07-01	497055
1985-08-01	503226
1985-09-01	506688
1985-10-01	506412
1985-11-01	511776
1985-12-01	511820
1986-01-01	517299
1986-02-01	519522
1986-03-01	522784
1986-04-01	525953
1986-05-01	526186
1986-06-01	526578
1986-07-01	527957
1986-08-01	527463
1986-09-01	527384
1986-10-01	528415
1986-11-01	525596
1986-12-01	526453
1987-01-01	525288
1987-02-01	526643
1987-03-01	526903
1987-04-01	532796
1987-05-01	533322
1987-06-01	537668
1987-07-01	543262
1987-08-01	542638
1987-09-01	541947
1987-10-01	546151
1987-11-01	541487
1987-12-01	544395
1988-01-01	545790
1988-02-01	549806
1988-03-01	551627
1988-04-01	553727
1988-05-01	559677
1988-06-01	563208
1988-07-01	561017
1988-08-01	562265
1988-09-01	571378
1988-10-01	576501
1988-11-01	573830
1988-12-01	575655
1989-01-01	572935
1989-02-01	575681
1989-03-01	580577
1989-04-01	573594
1989-05-01	570184
1989-06-01	564277
1989-07-01	572195
1989-08-01	575904
1989-09-01	571482
1989-10-01	572023
1989-11-01	578720
1989-12-01	574667
1990-01-01	581710
1990-02-01	583714
1990-03-01	581906
1990-04-01	583098
1990-05-01	572237
1990-06-01	573492
1990-07-01	579706
1990-08-01	576405
1990-09-01	582129
1990-10-01	574095
1990-11-01	563267
1990-12-01	567715
1991-01-01	564650
1991-02-01	559059
1991-03-01	552820
1991-04-01	545463
1991-05-01	548728
1991-06-01	549305
1991-07-01	544161
1991-08-01	547005
1991-09-01	547310
1991-10-01	547645
1991-11-01	551379
1991-12-01	551229
1992-01-01	547005
1992-02-01	545618
1992-03-01	547769
1992-04-01	548976
1992-05-01	555899
